OBJECTID,LAND,BEZ,LOR_ab_2021,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,USTRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
218868,11,1,1300730,2021,12,17,6,2,5,5,2,0,1,0,0,0,0,0,796661,369,5832031,817
218866,11,4,4200308,2021,11,10,2,3,5,2,0,0,1,0,0,0,0,0,790224,7,5827314,11
218865,11,9,9301126,2021,12,23,1,3,5,3,2,0,1,0,0,0,1,1,811141,2612,5817862,291
218864,11,3,3400830,2021,12,8,4,3,0,5,0,1,1,0,0,0,0,0,799405,7692,5833481,155
218863,11,1,1200520,2021,12,20,7,3,6,4,2,0,0,1,0,0,1,1,794419,4137,5828436,433
218861,11,1,1400937,2021,12,15,2,3,5,3,0,1,1,0,0,0,0,1,793758,6863,5831848,529
218860,11,12,12100205,2021,12,12,4,3,1,5,0,0,1,0,0,0,1,0,794813,4598,5833160,734
218859,11,1,1100309,2021,12,15,7,3,0,1,1,1,0,0,0,0,0,1,798584,733,5828392,607
218857,11,10,10200629,2021,12,12,5,3,5,2,0,0,1,0,0,0,0,0,810873,5106,5829168,584
218855,11,3,3701555,2021,11,9,2,3,5,3,0,0,1,0,0,0,1,1,799609,3124,5829907,271
218854,11,12,12500926,2021,12,19,1,3,6,4,2,0,1,1,0,0,0,1,793647,7603,5836114,612
218853,11,2,2200208,2021,12,16,4,3,5,2,2,1,1,0,0,0,0,0,797562,2385,5825159,31
218851,11,7,7100101,2021,12,16,6,3,6,2,2,0,1,1,0,0,0,1,794965,1562,5824893,538
218850,11,10,10100206,2021,12,18,3,2,6,2,2,0,1,1,0,0,0,1,810061,8167,5832639,384
218847,11,1,1401049,2021,12,22,6,2,0,1,2,0,1,0,0,1,0,1,795776,7833,5831922,342
218846,11,4,4100101,2021,12,9,6,3,5,2,0,0,1,0,0,0,0,0,793352,206,5829681,351
218845,11,7,7400720,2021,12,13,2,3,6,7,0,0,0,1,0,0,1,1,797405,2865,5823832,188
218844,11,4,4200310,2021,11,11,3,3,5,3,0,0,1,0,0,0,1,1,789163,2315,5826360,813
218843,11,5,5100209,2021,12,13,2,3,6,7,0,0,1,1,0,0,0,0,783574,2527,5830208,95
218841,11,6,6300633,2021,12,13,4,3,5,7,0,1,0,0,0,0,1,0,793260,4721,5819108,47
218839,11,1,1100207,2021,12,12,4,3,5,3,0,1,1,0,0,0,0,0,798805,4796,5826687,477
218836,11,5,5100316,2021,12,8,2,3,2,6,0,0,1,0,1,0,0,0,784424,8344,5828891,804
218835,11,1,1300834,2021,12,23,4,3,1,5,2,1,1,0,0,0,0,1,798372,3069,5830324,192
218834,11,6,6100103,2021,12,15,7,3,6,7,0,0,1,1,0,0,0,1,793729,7704,5821199,277
218833,11,1,1100103,2021,12,12,4,3,2,6,0,0,1,0,0,0,0,0,795291,3361,5826136,548
218831,11,2,2500832,2021,12,14,5,3,3,6,0,1,1,0,0,0,0,1,803452,7417,5826976,938
218830,11,1,1100312,2021,12,6,6,3,2,2,2,0,1,0,0,0,0,0,799651,2417,5827045,792
218828,11,6,6100204,2021,11,12,2,3,1,1,0,0,1,0,0,0,1,1,795900,345,5820274,445
218826,11,9,9200613,2021,12,13,3,2,6,7,0,1,0,1,0,0,0,0,808074,6386,5821036,351
218825,11,1,1401047,2021,12,15,5,3,6,2,2,0,1,1,0,0,0,1,795513,571,5830738,298
218824,11,6,6100102,2021,12,16,6,3,6,7,2,0,1,1,0,0,0,1,793635,2254,5820575,114
218822,11,8,8300934,2021,12,16,6,3,0,2,2,0,1,0,0,0,1,0,802722,323,5818134,777
218821,11,5,5100315,2021,12,18,4,3,5,2,2,0,1,0,0,0,1,1,784376,8645,5830005,54
218820,11,3,3601141,2021,12,15,1,3,2,6,1,0,1,0,0,0,0,1,798692,9264,5831822,988
218819,11,2,2100104,2021,12,18,2,3,0,6,2,0,1,0,1,0,0,1,799143,4998,5826272,115
218817,11,6,6200421,2021,12,16,3,3,1,5,1,1,1,0,0,0,0,1,793746,7459,5818041,5
218815,11,1,1200517,2021,12,21,5,3,0,7,2,0,0,0,0,0,1,0,795213,516,5829650,49
218813,11,5,5400943,2021,12,10,5,3,5,3,0,1,1,0,0,0,0,1,780281,7896,5819499,105
218812,11,12,12601235,2021,12,10,2,3,5,3,0,0,1,0,0,0,0,1,794868,4772,5835831,132
218811,11,1,1300733,2021,12,7,2,3,6,2,1,0,1,1,0,0,0,1,797013,3641,5831500,95
218810,11,12,12100205,2021,12,17,5,3,5,2,2,0,1,0,0,0,0,0,794838,5863,5833055,152
218809,11,5,5200524,2021,12,18,3,3,2,6,2,0,1,0,0,0,0,0,780630,2631,5827530,921
218807,11,7,7100103,2021,12,14,4,3,2,2,0,0,1,0,0,0,0,0,795632,487,5825232,73
218805,11,5,5200423,2021,12,17,7,3,2,6,1,0,1,0,0,0,0,0,781927,914,5828461,502
218802,11,3,3701660,2021,12,10,3,1,3,6,0,1,0,0,0,1,0,1,800118,4462,5828988,95
218801,11,10,10100104,2021,12,13,4,2,6,4,0,0,1,1,0,0,0,1,810318,854,5834000,6
218799,11,7,7501133,2021,12,19,4,3,5,3,2,0,1,0,0,0,0,0,797831,51,5818571,74
218797,11,12,12200515,2021,12,11,6,3,5,2,0,0,1,0,0,0,0,0,790038,6741,5835378,541
218796,11,11,11501238,2021,12,23,1,2,8,1,2,0,1,0,0,0,0,1,804472,9439,5825743,593
218795,11,5,5200527,2021,12,22,6,2,6,4,2,0,1,1,0,0,0,1,782357,3812,5827233,8
218794,11,1,1200517,2021,12,7,4,3,6,4,1,0,1,1,0,0,0,1,793523,17,5829121,316
218793,11,7,7300516,2021,12,15,3,2,0,6,0,0,1,0,0,0,1,0,794071,3012,5821729,218
218791,11,5,5200629,2021,12,12,3,3,6,4,0,0,1,1,0,0,0,0,783996,991,5828711,915
218789,11,4,4501041,2021,12,23,7,3,5,2,2,0,1,0,0,0,0,0,792960,79,5825558,53
218786,11,1,1300834,2021,12,6,3,3,2,2,2,0,1,0,0,0,0,0,798077,7824,5829992,141
218785,11,2,2200211,2021,12,23,3,3,0,1,2,0,0,0,1,0,0,2,799086,8943,5824173,22
218784,11,2,2400520,2021,12,20,3,3,4,6,2,1,1,0,0,0,0,0,800657,6787,5828539,33
218783,11,12,12200309,2021,12,14,2,3,2,6,0,0,1,0,0,1,0,1,793305,7474,5832637,268
218782,11,2,2200213,2021,12,13,6,2,0,1,0,1,1,0,0,0,0,0,800099,7547,5825076,69
218780,11,8,8100312,2021,12,21,5,3,3,6,2,1,0,0,0,0,1,0,801189,8408,5824069,41
218779,11,11,11300620,2021,12,18,5,3,3,6,2,0,1,0,0,0,1,0,803583,6252,5829761,719
218777,11,1,1400937,2021,11,17,2,3,1,5,2,0,1,0,0,0,0,1,793949,8918,5831663,982
218775,11,4,4100102,2021,12,7,4,3,2,6,0,0,1,0,0,0,0,0,791199,8063,5829124,912
218774,11,1,1100313,2021,12,8,5,3,6,2,0,0,1,1,0,0,0,1,799982,1242,5826941,194
218772,11,5,5100209,2021,12,2,7,3,5,2,2,0,1,0,0,0,0,1,783702,4767,5830168,37
218771,11,11,11400931,2021,11,5,3,3,6,2,2,0,1,1,0,0,0,1,805557,2103,5827269,3
218770,11,1,1401045,2021,12,18,7,2,2,1,2,0,1,0,0,0,1,1,797053,472,5831926,601
218769,11,6,6200421,2021,12,14,2,3,5,3,0,0,1,0,0,0,0,0,793300,431,5817681,284
218767,11,3,3601449,2021,12,17,4,2,5,2,2,0,1,0,0,0,0,0,801715,2287,5830096,138
218765,11,9,9401534,2021,12,9,4,3,3,6,0,0,1,0,0,0,1,0,811350,8219,5819971,116
218763,11,11,11400928,2021,12,17,5,3,5,2,2,0,1,0,1,0,0,1,804524,6917,5826273,338
218762,11,1,1401048,2021,12,7,2,3,2,6,1,0,1,0,0,0,0,1,795446,9507,5831558,644
218761,11,5,5100314,2021,12,3,7,2,5,7,2,0,1,0,0,0,1,2,785202,2192,5829784,26
218760,11,2,2500833,2021,12,20,4,3,5,7,2,1,1,0,0,0,0,1,802644,2344,5826996,831
218759,11,3,3400620,2021,12,5,3,3,5,2,1,0,1,0,0,0,1,0,796762,127,5834005,493
218757,11,10,10100311,2021,12,17,5,2,9,1,2,0,0,0,1,0,0,1,806473,6207,5829766,265
218755,11,2,2300419,2021,12,14,6,3,5,3,0,0,1,0,0,0,0,1,801375,9794,5825554,432
218752,11,9,9501939,2021,12,17,2,3,1,5,2,1,1,0,0,0,0,0,810976,7158,5821706,364
218751,11,3,3601245,2021,12,17,3,3,5,3,2,1,1,0,0,0,0,1,801154,8668,5831132,988
218750,11,9,9401534,2021,12,16,4,3,2,2,2,0,1,0,0,0,0,0,811378,761,5820142,221
218748,11,12,12500928,2021,12,16,5,3,2,2,2,0,1,0,0,0,0,0,791965,7196,5837016,148
218747,11,2,2200210,2021,12,5,1,3,5,3,2,0,1,0,0,0,0,1,798794,6933,5824927,713
218745,11,9,9200715,2021,11,14,3,3,6,4,0,0,0,1,0,0,1,1,808183,3163,5818697,544
218743,11,12,12601134,2021,12,7,4,3,2,6,1,0,1,0,0,0,0,0,793830,4259,5836324,739
218742,11,11,11400931,2021,12,19,1,3,2,6,2,0,1,0,0,0,0,1,806671,805,5826978,354
218741,11,1,1400937,2021,12,19,5,3,2,1,2,0,1,0,0,0,0,2,793998,7771,5832012,449
218740,11,7,7300619,2021,12,12,3,3,2,6,0,0,1,0,0,0,0,0,795291,5902,5821853,212
218737,11,3,3300517,2021,12,5,5,3,8,1,2,0,0,0,1,0,0,1,802503,1036,5833432,855
218736,11,4,4300518,2021,12,14,1,3,1,7,0,0,1,0,0,0,0,1,792147,834,5827962,624
218735,11,10,10200417,2021,12,19,1,3,5,2,2,0,1,0,0,0,1,0,810947,206,5832021,503
218734,11,7,7601544,2021,12,17,4,3,6,2,2,0,1,1,0,0,0,1,799764,7589,5813974,84
218732,11,1,1401045,2021,12,6,6,3,6,4,2,0,1,1,0,0,0,0,796836,2747,5831907,436
218731,11,1,1100311,2021,12,7,5,3,0,6,2,0,1,0,1,0,0,1,799623,1117,5828262,944
218729,11,4,4300623,2021,11,16,2,3,6,4,2,0,1,1,0,0,0,1,792743,8911,5826271,663
218727,11,1,1200625,2021,12,7,3,3,0,7,0,0,1,0,1,1,0,1,794735,6846,5828456,62
218726,11,2,2400521,2021,12,20,5,3,2,1,2,0,1,0,0,0,0,2,800408,6303,5828008,351
218725,11,6,6300634,2021,12,6,3,3,5,3,1,0,1,0,0,0,0,0,792948,3131,5817754,242
218724,11,5,5300839,2021,12,14,6,3,0,1,0,0,0,0,1,0,0,0,788958,5351,5830578,127
218721,11,3,3200205,2021,12,8,7,2,5,3,0,1,0,0,0,0,0,0,797581,4484,5835916,811
218720,11,11,11100204,2021,11,5,3,3,6,2,2,0,1,1,0,0,0,1,806328,4955,5833881,6
218719,11,1,1300733,2021,12,16,1,2,6,4,2,0,1,1,0,0,0,1,797512,9263,5831279,821
218718,11,10,10200629,2021,12,19,2,3,6,2,2,0,1,1,0,0,0,1,811127,7188,5829170,566
218716,11,6,6400844,2021,12,15,4,3,5,7,1,0,1,0,0,0,0,0,790382,9283,5820847,897
218715,11,8,8100206,2021,12,17,6,3,2,4,2,1,1,1,0,0,0,0,800744,4117,5823806,537
218713,11,3,3200207,2021,12,8,5,3,4,6,0,0,1,0,0,0,1,2,799324,2176,5835963,98
218711,11,5,5100316,2021,12,17,5,3,6,4,1,0,1,1,0,0,0,1,784749,3061,5828818,743
218710,11,7,7400928,2021,12,15,2,3,6,4,0,0,1,1,0,0,0,0,799961,9701,5821310,615
218709,11,11,11100308,2021,12,20,1,3,2,6,2,0,1,0,0,0,1,2,804848,7083,5833760,694
218708,11,1,1300733,2021,12,21,4,3,6,7,2,0,1,1,0,0,0,1,797553,9303,5831858,42
218707,11,10,10200524,2021,12,11,3,3,5,3,0,0,1,0,0,0,0,0,813500,8215,5830590,332
218705,11,4,4100101,2021,12,11,5,3,5,3,0,1,0,0,0,0,1,0,791660,2977,5830679,175
218704,11,1,1300834,2021,12,19,5,3,5,2,2,1,1,0,0,0,0,0,798277,8651,5830096,19
218703,11,4,4500936,2021,12,19,6,2,5,3,2,1,1,0,0,0,0,0,791843,4196,5825699,945
218701,11,9,9401635,2021,12,22,6,2,0,1,2,0,1,0,0,0,0,2,816194,8959,5815894,7
218698,11,9,9300923,2021,12,17,3,3,4,3,2,0,1,0,0,0,0,0,808745,663,5815583,41
218697,11,1,1100309,2021,12,20,5,3,5,7,2,1,1,0,0,0,0,1,798106,3551,5828954,7
218696,11,4,4400835,2021,12,7,4,3,1,5,0,1,0,0,0,0,1,0,792917,8461,5822782,422
218694,11,1,1100206,2021,12,18,5,3,3,2,2,1,1,0,0,0,0,0,796922,1478,5827634,813
218693,11,5,5200629,2021,12,0,1,3,6,4,2,0,1,1,0,0,0,0,784792,831,5828775,498
218691,11,7,7400720,2021,11,20,2,3,6,4,2,0,0,1,0,0,1,0,797415,9265,5823704,683
218690,11,5,5100314,2021,12,16,1,3,6,4,2,0,1,1,0,0,0,1,785012,7415,5829981,347
218689,11,10,10100311,2021,12,14,4,3,5,3,0,0,1,0,0,0,0,0,806677,7107,5829128,109
218688,11,1,1100308,2021,12,21,1,3,6,4,2,0,0,1,0,0,1,1,797537,7533,5828335,554
218686,11,5,5100209,2021,12,16,6,2,6,4,2,0,1,1,0,0,0,1,783378,1259,5830753,185
218685,11,4,4200308,2021,12,14,3,3,6,2,1,0,1,1,0,0,0,1,790572,3886,5827354,477
218682,11,3,3701554,2021,12,16,6,3,1,5,1,1,1,0,0,0,0,1,798980,1543,5829698,67
218681,11,7,7100102,2021,12,16,6,3,8,1,1,0,0,0,0,0,1,2,795543,8487,5825258,959
218680,11,4,4300416,2021,12,9,2,3,0,3,0,1,0,0,0,0,1,2,791578,161,5826514,519
218679,11,12,12500926,2021,11,7,3,2,6,4,1,0,1,1,0,0,0,1,792927,3401,5835304,99
218678,11,6,6300527,2021,12,19,2,3,6,2,2,0,1,1,0,0,0,0,790012,1741,5817496,998
218676,11,1,1100309,2021,12,15,3,3,0,2,1,0,1,0,0,0,1,1,799056,466,5828998,224
218675,11,8,8200624,2021,12,10,7,3,5,7,0,0,1,0,0,0,0,1,801357,9621,5820641,952
218673,11,5,5200629,2021,12,16,5,3,6,2,1,0,1,1,0,0,0,1,784706,1753,5828587,911
218670,11,8,8100417,2021,12,8,1,3,5,3,0,1,0,0,0,0,1,1,802133,9287,5823086,119
218669,11,10,10400938,2021,12,18,4,2,5,3,2,0,1,0,0,0,0,1,814743,6294,5829902,358
218668,11,8,8100102,2021,12,13,5,3,0,4,0,0,1,1,0,0,1,0,800196,74,5823662,721
218667,11,1,1100207,2021,12,16,4,3,2,6,2,0,1,0,0,0,0,0,798868,1195,5827382,591
218666,11,6,6400843,2021,11,8,3,2,5,2,0,1,0,0,0,1,0,1,791584,9072,5820258,73
218665,11,1,1300733,2021,12,21,7,3,5,7,2,0,1,0,1,0,0,1,797002,8446,5831486,221
218663,11,1,1400942,2021,12,8,4,3,5,3,0,0,1,0,0,0,0,0,794822,9228,5830307,977
218662,11,5,5100210,2021,12,10,7,3,6,2,0,0,1,1,0,0,0,1,783729,1232,5830622,202
218660,11,4,4500939,2021,12,9,5,3,2,6,0,0,1,0,0,0,0,2,792076,622,5824074,692
218657,11,6,6100102,2021,12,15,2,3,5,3,1,0,1,0,0,0,1,1,793425,5006,5820367,209
218656,11,4,4300622,2021,12,2,3,3,0,6,2,0,1,0,0,0,1,2,793784,8635,5826615,835
218655,11,4,4300622,2021,12,20,4,3,6,2,2,0,1,1,0,0,0,1,793789,391,5826941,7
218654,11,12,12200307,2021,12,12,2,3,0,1,0,0,1,0,1,0,0,1,793179,8952,5833867,635
218652,11,6,6300528,2021,12,12,5,2,5,2,0,1,1,0,0,0,0,0,790832,5962,5817473,88
218651,11,11,11200512,2021,12,7,5,3,5,3,0,1,1,0,0,0,0,0,802888,4551,5831188,857
218649,11,12,12200412,2021,12,13,6,3,6,2,0,0,1,1,0,0,0,1,790312,4906,5833704,302
218646,11,1,1100103,2021,12,13,3,3,1,5,0,0,1,0,0,0,1,0,796001,4148,5825606,727
218645,11,9,9300920,2021,12,12,5,3,6,4,0,0,1,1,0,0,0,1,807707,6773,5815835,8
218644,11,7,7601544,2021,12,7,3,3,1,5,1,1,1,0,0,0,0,1,799434,1402,5813189,93
218643,11,5,5100316,2021,12,12,6,3,2,6,0,0,1,0,0,0,0,0,784929,9383,5828783,653
218641,11,3,3601449,2021,12,14,5,3,2,6,0,0,1,0,0,0,0,0,801803,5664,5830213,258
218639,11,10,10200629,2021,11,15,2,3,5,3,0,1,1,0,0,0,0,1,810347,343,5827950,682
218638,11,4,4501146,2021,12,9,2,3,6,2,0,0,1,1,0,0,0,0,793297,83,5823916,82
218637,11,7,7300619,2021,12,16,4,3,2,6,1,0,1,0,0,0,0,0,795000,4478,5822316,598
218636,11,2,2100104,2021,12,16,7,3,6,2,0,0,1,1,0,0,0,0,799214,821,5825993,316
218634,11,3,3601243,2021,12,14,1,3,2,6,0,0,1,0,0,0,0,0,799264,4599,5831802,222
218633,11,10,10100313,2021,12,9,3,3,5,3,0,0,1,0,0,0,1,0,807959,3629,5830195,21
218631,11,6,6400736,2021,12,7,5,2,5,3,0,1,1,0,0,0,0,2,787499,3937,5816822,28
218629,11,4,4501042,2021,12,18,5,3,6,2,2,0,1,1,0,0,0,1,793941,1124,5826083,779
218628,11,6,6300527,2021,12,14,1,2,5,2,0,1,1,0,0,0,0,1,790767,222,5817689,463
218627,11,2,2400623,2021,12,16,1,3,9,1,2,0,1,0,0,0,0,1,801244,8958,5827796,496
218626,11,1,1100311,2021,12,15,4,3,0,5,1,0,1,0,1,0,0,1,799818,5274,5827896,404
218625,11,1,1300730,2021,12,18,2,2,1,5,2,0,1,0,0,0,0,0,796657,401,5832076,87
218623,11,2,2200212,2021,12,15,3,3,5,3,0,1,1,0,0,0,0,1,800256,5704,5824388,972
218621,11,1,1300834,2021,12,17,7,2,5,2,1,0,1,0,0,0,0,2,798081,1118,5829990,227
218618,11,10,10200418,2021,12,12,3,3,5,2,0,1,1,0,0,0,0,1,811297,9331,5831566,242
218617,11,7,7400824,2021,12,11,3,3,5,7,0,0,1,0,0,0,0,0,797370,921,5821908,789
218616,11,10,10100205,2021,12,18,4,3,5,3,2,0,1,0,0,0,0,0,808285,8682,5832821,989
218614,11,5,5300737,2021,12,4,6,2,5,2,2,1,1,0,0,0,0,0,786996,8031,5829458,91
218613,11,8,8100415,2021,12,10,6,3,1,5,0,1,1,0,0,0,0,0,801987,2037,5823501,526
218611,11,6,6200422,2021,11,18,2,3,3,6,2,0,1,0,1,0,0,1,794067,801,5817441,924
218609,11,5,5100312,2021,12,11,4,3,5,3,0,0,1,0,0,0,0,0,784629,1721,5830884,763
218608,11,8,8100314,2021,12,18,6,3,2,6,2,0,1,0,0,0,0,1,801019,9503,5823901,432
218606,11,3,3300411,2021,12,6,6,3,0,1,1,0,0,0,1,0,0,2,803567,5016,5839602,135
218604,11,1,1100308,2021,12,9,5,3,5,3,0,1,0,0,0,0,1,0,796317,2913,5829511,398
218603,11,7,7400927,2021,12,17,5,3,4,6,1,0,1,0,0,0,1,0,798279,946,5821911,149
218601,11,1,1100206,2021,12,12,7,3,0,1,0,0,0,0,1,0,0,1,797682,2777,5827925,535
218599,11,6,6200421,2021,12,17,3,3,5,3,2,0,1,0,0,0,0,1,793627,8895,5817261,568
218598,11,6,6200311,2021,12,16,4,3,6,2,2,0,1,1,0,0,0,1,796503,3,5818554,636
218597,11,8,8401244,2021,12,9,6,3,6,2,0,0,0,1,0,0,1,1,805718,7951,5816795,344
218595,11,1,1300733,2021,12,19,6,3,5,3,2,1,1,0,0,0,0,1,797669,5103,5831309,243
218593,11,1,1100311,2021,11,16,2,3,6,4,1,0,1,1,0,0,0,1,800112,3342,5827702,696
218592,11,4,4500939,2021,12,23,1,1,9,1,2,0,1,0,0,1,0,1,792442,5602,5824154,512
218591,11,10,10100311,2021,12,7,4,3,2,2,0,0,1,0,0,0,0,0,806501,427,5829455,431
218590,11,11,11300617,2021,12,10,2,2,6,4,0,0,1,1,0,0,0,1,802840,2985,5829445,916
218588,11,4,4501042,2021,12,16,2,3,6,4,2,0,0,1,0,0,1,1,793795,3369,5825851,711
218586,11,6,6200422,2021,12,18,5,3,5,2,2,0,1,0,0,0,0,2,794234,2452,5816383,958
218584,11,9,9401329,2021,12,11,5,2,6,4,0,0,1,1,0,0,0,1,811767,9411,5818253,451
218583,11,8,8401245,2021,12,14,1,3,5,3,0,0,1,0,1,0,0,1,806687,555,5815407,99
218582,11,12,12200411,2021,12,9,2,3,8,1,0,0,1,0,0,0,0,2,793208,6933,5832351,651
218581,11,1,1100102,2021,11,14,3,3,3,6,1,0,1,0,0,0,1,1,795200,7586,5826802,587
218580,11,1,1100206,2021,12,12,2,2,6,2,0,0,1,1,0,0,0,0,797188,403,5827524,571
218578,11,4,4501042,2021,12,16,3,2,6,4,1,0,1,1,0,0,0,1,793916,9873,5825591,402
218576,11,12,12500825,2021,12,13,7,3,5,3,0,0,1,0,0,0,0,1,790928,1056,5834992,652
218573,11,2,2500728,2021,12,13,3,3,5,2,0,0,1,0,1,0,0,0,803188,315,5828312,762
218572,11,6,6200420,2021,12,16,3,3,2,6,2,0,1,0,0,0,0,2,792352,8297,5815589,52
218571,11,2,2500727,2021,12,17,3,3,6,4,2,0,1,1,0,0,0,0,802366,7852,5827810,512
218569,11,9,9401534,2021,12,16,5,3,9,1,0,0,1,1,0,0,0,0,810832,7491,5820306,692
218568,11,9,9301126,2021,12,10,5,3,6,7,0,0,1,1,0,0,0,0,811415,4395,5817228,527
218566,11,8,8100104,2021,11,6,2,3,5,3,2,1,1,0,0,0,0,1,800268,5755,5822217,887
218564,11,12,12500824,2021,12,16,4,3,2,6,2,0,1,0,0,0,0,0,790901,3686,5836134,447
218563,11,7,7400721,2021,12,17,7,3,2,6,1,0,1,0,0,0,0,1,798308,9278,5823952,173
218562,11,5,5100316,2021,12,15,6,3,9,1,0,0,1,0,0,0,0,1,785383,4798,5829260,691
218561,11,7,7400822,2021,12,18,2,3,6,2,2,0,1,1,0,0,0,1,796711,1167,5821140,41
218559,11,10,10300731,2021,12,18,7,3,5,2,2,0,1,0,0,0,1,0,809639,8479,5830261,461
218558,11,5,5400942,2021,11,7,3,2,6,4,2,0,1,1,0,0,0,1,783753,9889,5824048,931
218557,11,4,4501146,2021,12,15,2,3,5,2,0,1,1,0,0,0,0,0,793308,1987,5823687,501
218556,11,3,3400620,2021,12,16,2,3,5,3,2,1,1,0,0,0,0,1,797605,2232,5833786,221
218554,11,6,6300631,2021,12,9,4,3,8,1,0,0,0,0,1,0,0,1,792344,9964,5816586,682
218552,11,2,2300316,2021,12,20,4,3,5,3,2,1,1,0,0,0,0,1,800624,7097,5826267,59
218550,11,1,1100310,2021,12,19,5,3,5,2,2,0,1,0,0,0,0,1,799113,834,5828309,341
218549,11,9,9200715,2021,12,14,2,3,2,6,0,0,1,0,0,0,0,1,808617,488,5819191,662
218548,11,7,7400823,2021,12,18,2,3,2,6,2,0,1,0,0,0,0,0,797291,2641,5821244,894
218547,11,9,9200819,2021,12,17,5,2,5,3,2,1,0,0,0,0,1,0,810757,1443,5818730,3
218546,11,3,3300516,2021,12,14,3,3,5,2,0,0,1,0,0,0,0,0,800123,86,5833866,167
218544,11,9,9200511,2021,11,9,3,3,6,4,0,1,0,1,0,0,0,1,807420,6334,5821711,9
218543,11,5,5200631,2021,12,6,1,3,1,5,1,0,1,0,0,0,0,0,784761,2624,5826713,3
218542,11,1,1100308,2021,12,1,2,3,1,5,2,0,1,0,0,0,1,1,796338,6417,5829484,572
218540,11,9,9100409,2021,12,5,3,3,5,3,2,0,1,0,0,0,1,1,806399,963,5821066,939
218538,11,1,1400942,2021,12,5,6,3,5,3,2,0,1,0,0,0,0,1,794882,1063,5830544,15
218536,11,2,2300419,2021,12,18,5,3,5,3,2,1,1,0,0,0,0,1,801582,9981,5825948,226
218535,11,4,4300622,2021,12,11,2,3,5,3,0,0,1,0,0,0,0,0,793234,3536,5827056,254
218534,11,1,1100309,2021,12,23,2,3,1,5,2,0,1,0,0,0,1,0,798657,8029,5828520,165
218533,11,1,1100102,2021,12,17,4,3,6,7,1,0,1,1,0,0,0,0,796737,9665,5826598,246
218532,11,1,1400939,2021,12,13,2,3,5,3,0,0,1,0,1,0,0,0,794375,5763,5831806,139
218530,11,1,1300836,2021,12,7,5,3,0,1,0,1,0,0,0,0,0,1,796306,509,5830692,797
218529,11,10,10100206,2021,12,19,6,2,0,7,2,0,0,0,1,0,0,1,810057,8907,5833186,941
218527,11,12,12500825,2021,12,21,7,3,3,2,2,1,1,0,0,0,0,1,791919,8245,5834708,552
218524,11,2,2400520,2021,12,18,2,3,2,6,2,0,1,0,0,0,0,0,800430,4808,5828443,974
218523,11,9,9100101,2021,12,0,3,3,0,1,2,0,0,0,0,0,1,2,802230,3368,5824464,598
218522,11,10,10200418,2021,12,13,7,2,5,2,0,0,1,0,0,0,0,1,811286,73,5831548,696
218521,11,1,1401048,2021,12,8,4,3,5,2,0,1,1,0,0,0,0,1,795435,3306,5831605,887
218519,11,2,2400623,2021,12,16,5,3,6,2,2,0,1,1,0,0,0,0,800905,145,5827538,295
218518,11,1,1100415,2021,12,4,7,3,3,6,2,1,1,0,0,0,0,1,798325,2961,5829351,251
218516,11,5,5100313,2021,11,17,2,3,6,4,1,0,1,1,0,0,0,1,785360,4482,5830714,88
218514,11,2,2300417,2021,12,19,3,3,0,1,2,0,0,0,1,0,0,2,799995,2621,5825446,225
218513,11,11,11400927,2021,12,18,1,3,0,7,2,0,1,0,0,0,0,1,804025,1531,5826748,331
218512,11,9,9300920,2021,12,8,4,3,5,3,0,0,1,0,0,0,0,0,809122,1872,5817340,2
218511,11,3,3100101,2021,12,7,2,3,2,6,1,0,1,0,0,0,0,1,803360,7206,5842630,516
218509,11,12,12200309,2021,12,16,6,2,6,4,2,0,1,1,0,0,0,1,792881,9035,5832715,566
218508,11,1,1100309,2021,12,18,6,3,6,7,2,0,0,1,0,0,1,0,798301,8831,5828755,465
218507,11,2,2200210,2021,11,17,3,3,5,2,2,0,1,0,0,0,1,1,798295,641,5825307,58
218506,11,1,1200519,2021,12,15,1,3,6,2,2,0,1,1,0,0,0,1,793701,2108,5828501,993
218504,11,1,1100102,2021,12,20,3,3,5,2,2,0,1,0,0,0,0,1,796582,24,5826874,367
218503,11,6,6400843,2021,12,17,6,2,6,4,2,0,1,1,0,0,0,0,792265,7312,5820603,489
218501,11,7,7601237,2021,12,16,5,2,6,4,2,0,1,1,0,0,0,1,797389,5669,5817123,133
218498,11,1,1200517,2021,12,15,2,3,5,2,0,1,1,0,0,0,0,0,794967,5685,5829549,707
218497,11,3,3701556,2021,12,13,4,3,1,5,0,0,0,0,0,1,1,1,799479,7933,5829688,32
218496,11,5,5300736,2021,12,9,4,3,3,6,0,0,1,0,0,0,0,1,786598,4553,5829228,23
218495,11,6,6200422,2021,12,15,3,3,6,4,1,0,0,1,0,0,1,0,794164,8797,5817493,523
218493,11,4,4500939,2021,12,17,4,3,2,6,1,0,1,0,0,0,0,0,792467,1033,5824130,393
218492,11,11,11300620,2021,12,14,5,3,5,3,0,0,1,0,0,0,1,0,803823,896,5829053,771
218490,11,6,6400843,2021,12,15,7,3,0,4,0,0,1,1,0,0,0,0,791762,3655,5819570,489
218487,11,6,6100101,2021,12,8,3,3,5,3,0,1,1,0,0,0,0,0,793396,1061,5820356,417
