OBJECTID,LAND,BEZ,LOR,STRASSE,LOR_ab_2021,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
114135,11,12,12103219,Sch�fersee,12100204,2018,6,19,7,3,0,1,0,0,0,0,1,0,0,0,795763,3494,5832708,436
114136,11,11,11030721,R�digerstra�e,11300722,2018,6,17,2,3,5,2,0,1,1,0,0,0,0,0,803768,676,5827581,825
114137,11,2,2050803,Stralauer Kiez,2500835,2018,8,7,4,2,6,4,0,0,1,1,0,0,0,0,801846,1961,5826223,759
114138,11,1,1011201,Wilhelmstra�e                                                                                       ,1100205,2018,5,8,5,3,2,4,0,1,0,1,0,0,0,0,797086,4113,5826738,581
114139,11,4,4020313,K�nigin-Elisabeth-Stra�e,4200311,2018,4,9,4,3,3,2,0,0,1,0,1,0,0,0,790529,9636,5826377,366
114140,11,4,4041133,G�terbahnhof Grunewald,4400725,2018,12,14,7,3,2,6,0,0,1,0,0,0,0,0,790548,705,5825159,412
114141,11,2,2050602,Samariterviertel,2500728,2018,9,9,6,3,5,2,0,1,1,0,0,0,0,0,803082,7453,5827634,798
114142,11,1,1011204,Leipziger Stra�e                                                                                    ,1100207,2018,9,20,7,3,1,5,2,1,1,0,0,0,1,0,798349,2259,5826953,1
114143,11,3,3040513,Sch�nholz,3400620,2018,7,21,5,3,5,3,2,1,1,0,0,0,0,0,798015,7414,5833646,588
114144,11,2,2050602,Samariterviertel,2500728,2018,3,10,3,3,6,4,0,1,0,1,0,0,0,0,802921,509,5827668,71
114145,11,3,3020209,Niedersch�nhausen,3200206,2018,7,10,6,3,2,6,0,0,1,0,1,0,0,0,798161,5328,5834712,3
114146,11,1,1033203,Humboldthain Nordwest                                                                               ,1300836,2018,3,13,3,3,3,6,0,0,1,0,0,0,0,0,796343,923,5830077,937
114147,11,3,3061332,Helmholtzplatz,3701657,2018,5,14,6,3,5,2,0,1,1,0,0,0,0,0,799968,493,5830202,416
114148,11,7,7010104,Dennewitzplatz,7100205,2018,2,16,4,3,6,4,0,0,1,1,0,0,0,0,796077,5343,5825507,108
114149,11,1,1011204,Leipziger Stra�e                                                                                    ,1100207,2018,11,19,5,3,2,6,2,0,1,0,0,0,0,0,798529,6556,5826983,66
114150,11,4,4010101,Jungfernheide,4100101,2018,9,5,2,3,2,6,0,0,1,0,0,0,0,0,790533,2912,5828598,488
114151,11,9,8010510,Gewerbegebiet K�llnische Heide,8100521,2018,8,8,7,3,3,6,0,0,1,0,0,1,0,0,802638,8571,5821722,572
114152,11,4,4030623,Ernst-Reuter-Platz,4300622,2018,3,9,2,3,0,1,0,1,0,0,0,0,0,2,792853,661,5826761,234
114153,11,4,4010103,Paul-Hertz-Siedlung,4100102,2018,10,10,3,3,2,6,0,0,1,0,0,0,0,0,791503,404,5829136,124
114154,11,2,2050602,Samariterviertel,2500727,2018,8,14,5,3,2,6,0,0,1,0,0,0,0,0,802141,3294,5827765,783
114155,11,4,4030622,Richard-Wagner-Stra�e,4300621,2018,4,14,6,3,5,2,0,0,1,0,0,0,0,0,792270,9198,5826684,68
114156,11,7,7050506,Birnhornweg,7501135,2018,4,18,6,2,5,2,0,0,1,0,1,0,0,0,798861,826,5817212,953
114157,11,2,2020202,Rathaus Yorckstra�e,2200208,2018,6,17,6,3,5,2,0,1,1,0,0,0,0,0,797877,5913,5825437,821
114158,11,4,4041137,Flinsberger Platz,4400727,2018,12,22,6,2,0,1,2,0,0,0,1,0,0,1,791293,3849,5824579,757
114159,11,1,1011303,Alexanderplatzviertel,1100310,2018,9,17,1,3,2,6,0,0,1,0,1,0,0,1,798822,4,5828036,17
114160,11,2,2020201,Gleisdreieck/Entwicklungsgebiet,2200207,2018,9,18,3,3,2,6,0,0,1,0,1,0,0,0,796864,1622,5825936,853
114161,11,3,3071639,B�tzowstra�e,3701660,2018,6,17,2,3,5,3,0,1,0,0,0,0,0,0,800559,2471,5829820,648
114162,11,2,2050602,Samariterviertel,2500727,2018,7,10,6,3,5,2,0,1,1,0,0,0,0,0,802042,748,5828020,865
114163,11,4,4020208,Kranzallee,4200206,2018,5,19,7,3,2,6,0,0,1,0,0,0,0,0,787867,772,5825952,715
114164,11,3,3061429,Greifswalder Stra�e,3601449,2018,2,17,4,3,6,4,1,0,1,1,0,0,0,0,801319,7984,5831009,203
114165,11,10,10010204,Wuhletalstra�e                                                                                      ,10100206,2018,11,18,6,2,6,2,2,0,1,1,0,0,0,0,808683,4601,5832832,391
114167,11,9,9020601,Schnellerstra�e                                                                                     ,9200613,2018,10,16,3,3,0,2,0,0,1,0,0,0,1,0,805422,1785,5822296,704
114168,11,2,2040502,Friedenstra�e,2400521,2018,8,15,2,2,4,7,0,1,0,0,0,0,0,0,801123,9734,5827836,216
114169,11,7,7050502,Fritz-Werner-Stra�e                                                                                 ,7501133,2018,4,9,1,3,3,6,0,0,1,0,0,0,0,0,797851,2078,5818952,382
114170,11,3,3061429,Greifswalder Stra�e,3601449,2018,4,18,1,3,6,7,0,1,0,1,0,0,0,1,801394,346,5831072,51
114171,11,12,4010101,Jungfernheide,4100101,2018,5,7,2,3,3,6,0,0,1,0,0,1,0,0,791530,338,5830666,24
114172,11,12,12103219,Sch�fersee,12100204,2018,10,17,3,3,6,4,1,0,1,1,0,0,0,0,795615,6097,5833093,34
114173,11,4,4020208,Kranzallee,4200206,2018,2,14,4,3,2,6,0,0,1,0,0,0,0,0,788285,5286,5826020,279
114174,11,2,2050602,Samariterviertel,2500727,2018,11,23,6,3,2,6,2,0,1,0,0,0,0,1,802496,8431,5827695,213
114175,11,1,1044203,Leopoldplatz,1401049,2018,9,8,3,3,2,6,0,1,1,0,0,0,0,0,795931,1848,5831683,352
114176,11,6,6030503,Zehlendorf Mitte                                                                                    ,6300526,2018,8,12,4,2,5,2,0,1,1,0,0,0,0,0,789578,155,5817961,421
114177,11,1,1011303,Alexanderplatzviertel,1100310,2018,6,20,4,3,0,3,0,1,0,0,1,0,0,0,798797,8649,5827986,19
114178,11,12,12103219,Sch�fersee,12100204,2018,7,17,3,2,6,4,0,0,1,1,0,0,0,0,795707,234,5832853,946
114179,11,2,2050803,Stralauer Kiez,2500835,2018,6,9,5,2,6,4,0,0,1,1,0,0,0,0,801894,677,5826206,349
114180,11,9,9020601,Schnellerstra�e                                                                                     ,9200613,2018,5,13,2,3,5,3,0,0,1,0,1,0,0,0,806756,1107,5820983,181
114181,11,4,4030622,Richard-Wagner-Stra�e,4300621,2018,4,10,1,2,5,2,0,0,1,0,0,0,0,0,792743,7804,5826742,675
114182,11,4,4030622,Richard-Wagner-Stra�e,4300621,2018,12,22,7,2,6,2,2,0,1,1,0,0,0,1,792094,212,5826655,46
114183,11,4,4030623,Ernst-Reuter-Platz,4300622,2018,10,13,3,3,6,7,0,1,0,1,0,0,0,0,793317,783,5826837,975
114184,11,7,7030303,Grazer Platz,7300619,2018,2,10,4,3,5,3,0,0,1,0,0,1,0,0,795811,2682,5822635,31
114185,11,2,2020202,Rathaus Yorckstra�e,2200208,2018,7,11,2,3,5,2,0,1,0,0,0,0,1,0,797898,1027,5825433,636
114186,11,6,6030501,Berlepschstra�e                                                                                     ,6300524,2018,4,15,3,3,1,1,0,0,1,0,0,0,0,0,788074,4897,5817647,873
114187,11,11,11030721,R�digerstra�e,11300722,2018,7,8,5,3,2,2,0,1,1,0,0,0,0,0,803772,6648,5827581,379
114188,11,10,10030726,Alt-Biesdorf,10300733,2018,3,7,3,3,4,6,0,1,0,0,0,0,0,1,808840,8251,5827415,938
114189,11,3,3061131,Falkplatz,3601142,2018,5,8,3,2,5,2,0,1,1,0,0,0,0,0,799165,6677,5830374,713
114190,11,4,4030724,Lietzensee,4300415,2018,10,15,2,3,2,6,0,0,1,0,0,0,1,1,790752,2888,5826324,611
114191,11,4,4030417,Schlo�stra�e,4300414,2018,2,9,4,3,5,2,0,1,1,0,0,0,0,0,791567,6516,5826566,396
114192,11,1,1011304,Karl-Marx-Allee,1100311,2018,11,8,6,3,0,2,0,1,1,0,0,0,0,0,799828,3532,5828179,672
114193,11,1,1033203,Humboldthain Nordwest                                                                               ,1300836,2018,9,22,5,3,3,6,2,0,1,0,0,0,0,0,796264,7887,5830000,27
114194,11,4,4020310,Park Ruhwald,4200308,2018,8,15,4,3,2,6,0,0,0,0,1,0,1,0,790419,5266,5827806,421
114195,11,3,3010104,Lietzengraben,3100101,2018,6,16,6,2,0,3,0,0,1,0,1,0,0,0,799900,7748,5839730,402
114196,11,9,9010101,Elsenstra�e                                                                                         ,9100101,2018,6,4,7,3,5,3,1,1,1,0,0,0,0,0,802761,2476,5825342,986
114197,11,3,3071633,Th�lmannpark,3701657,2018,8,19,2,3,2,6,1,0,1,0,0,0,0,0,800561,7169,5829921,914
114198,11,3,3061332,Helmholtzplatz,3601348,2018,5,14,4,3,6,4,0,0,1,1,0,0,0,0,799626,5647,5830270,102
114199,11,3,3061126,Arnimplatz,3601139,2018,4,16,3,3,5,2,0,1,1,0,0,0,0,0,799218,2564,5832064,215
114200,11,3,3010101,Bucher Forst,3100101,2018,12,18,3,3,2,6,1,0,1,0,0,1,0,1,803088,259,5840239,633
114201,11,10,10040830,Kaulsdorf S�d                                                                                       ,10400837,2018,9,16,4,3,2,6,0,0,1,0,0,0,0,0,811549,3431,5827130,775
114202,11,3,3061126,Arnimplatz,3601139,2018,9,20,5,3,3,6,2,1,0,0,0,0,0,0,799240,3042,5831908,537
114203,11,2,2040703,Wriezener Bahnhof/Entwicklungsgebiet,2400625,2018,7,20,4,3,4,6,1,1,0,0,0,0,0,0,801813,3212,5826358,598
114204,11,2,2050602,Samariterviertel,2500727,2018,7,13,4,3,0,1,0,1,0,0,0,0,0,0,802146,2856,5827747,62
114205,11,7,7040401,Neu-Tempelhof,7400720,2018,5,17,4,3,5,2,0,1,0,0,0,0,1,0,797772,847,5823603,915
114206,11,1,1011204,Leipziger Stra�e                                                                                    ,1100207,2018,2,8,4,3,2,6,0,0,1,0,0,0,0,0,798627,798,5827029,868
114207,11,4,4051551,Brabanter Platz,4501148,2018,11,4,3,3,9,1,2,0,1,0,0,0,0,1,792943,638,5823115,314
114208,11,2,2010101,Askanischer Platz,2100101,2018,8,17,6,2,6,2,0,0,1,1,0,0,0,0,797855,6154,5825503,8
114210,11,3,3061435,Conrad-Blenkle-Stra�e,3601452,2018,10,15,7,3,2,6,0,0,1,0,0,0,0,0,801579,4295,5829021,811
114211,11,3,3020209,Niedersch�nhausen,3200206,2018,8,16,4,3,2,6,0,1,1,0,0,0,1,0,797974,4995,5834389,467
114212,11,4,7020202,Volkspark (Rudolf-Wilde-Park),7200308,2018,4,15,5,3,2,6,0,0,1,0,0,0,0,1,794678,456,5823130,63
114213,11,1,1011303,Alexanderplatzviertel,1100310,2018,4,15,5,3,5,3,0,1,1,0,0,0,0,1,799696,8678,5828513,153
114214,11,3,3061228,Erich-Weinert-Stra�e,3601245,2018,5,17,4,3,5,3,0,1,1,0,0,0,0,0,800201,733,5831112,73
114215,11,4,4030417,Schlo�stra�e,4300414,2018,12,12,4,3,5,2,0,1,1,0,0,0,0,0,791844,9526,5826591,889
114216,11,12,12103218,Teichstra�e,12100205,2018,9,15,6,3,3,6,0,0,1,0,1,0,0,0,794486,7292,5834302,595
114217,11,1,1044201,Reinickendorfer Stra�e                                                                              ,1401044,2018,9,14,1,2,5,7,0,0,1,0,0,0,0,0,796046,712,5831341,39
114218,11,12,12224230,Heiligensee,12400618,2018,6,11,7,3,3,6,0,0,1,0,1,0,0,0,787562,3312,5838591,448
114219,11,4,4030623,Ernst-Reuter-Platz,4300622,2018,7,11,5,3,2,6,0,0,1,0,0,0,0,0,793154,818,5826828,277
114220,11,4,4041134,Bismarckallee,4400726,2018,5,11,5,3,2,6,0,0,1,0,0,0,0,0,790907,8218,5824695,415
114221,11,6,6010209,Feuerbachstra�e                                                                                     ,6100209,2018,2,7,4,3,2,6,0,0,1,0,0,0,0,0,794458,9277,5821601,35
114222,11,2,2010101,Askanischer Platz,2100101,2018,11,15,4,3,2,6,0,0,1,0,1,0,0,0,797040,3244,5825861,1
114223,11,1,1011303,Alexanderplatzviertel,1100310,2018,12,19,2,3,3,6,2,0,1,0,0,0,0,1,799704,4787,5828466,141
114224,11,3,3061429,Greifswalder Stra�e,3601449,2018,10,10,2,3,5,2,0,0,1,0,0,0,0,0,801299,9696,5830993,971
114225,11,10,10040830,Kaulsdorf S�d                                                                                       ,10400837,2018,8,16,7,3,5,7,0,1,1,0,0,0,0,0,811356,438,5827108,896
114226,11,3,3061126,Arnimplatz,3601139,2018,4,21,6,3,5,2,2,1,0,0,0,0,1,0,799238,191,5831932,549
114227,11,2,2020202,Rathaus Yorckstra�e,2200208,2018,3,20,4,3,1,5,2,1,1,0,0,0,0,1,797725,543,5825491,559
114228,11,4,4020310,Park Ruhwald,4200308,2018,5,16,6,3,2,6,0,0,1,0,0,0,0,0,790412,7688,5828176,674
114230,11,12,12214125,Waldidyll/Flughafensee,12200414,2018,10,15,2,3,2,6,0,0,1,0,0,1,0,0,791694,2936,5831012,58
114231,11,4,4030417,Schlo�stra�e,4300414,2018,8,12,5,3,0,7,0,1,0,0,0,0,0,0,790795,3426,5826420,813
114232,11,1,1011104,K�rnerstra�e                                                                                        ,1100104,2018,4,22,5,3,1,5,2,0,1,0,0,0,0,0,796213,138,5825850,29
114233,11,10,10010207,Marzahner Promenade,10100210,2018,4,12,6,3,2,6,0,0,1,0,0,0,0,0,808302,1375,5831980,666
114234,11,12,12231101,Hermsdorf,12400723,2018,5,14,5,3,2,6,0,0,1,0,0,0,0,0,792177,9876,5838085,339
114235,11,1,1033203,Humboldthain Nordwest                                                                               ,1300836,2018,12,17,5,3,2,6,2,0,1,0,0,0,0,1,796276,3204,5830296,552
114236,11,1,1011303,Alexanderplatzviertel,1100310,2018,9,21,6,3,0,1,2,0,0,0,1,0,0,1,799565,9004,5828272,983
114237,11,9,9010101,Elsenstra�e                                                                                         ,9100101,2018,9,16,2,3,0,2,0,1,1,0,0,0,0,0,802580,7006,5825075,569
114238,11,7,7050502,Fritz-Werner-Stra�e                                                                                 ,7501133,2018,6,16,1,2,0,1,0,1,0,0,0,0,0,0,798192,196,5818900,192
114239,11,12,12231101,Hermsdorf,12400723,2018,7,20,6,2,0,1,0,1,0,0,0,0,0,0,792165,4728,5838419,513
114240,11,2,2020202,Rathaus Yorckstra�e,2200208,2018,5,19,5,3,5,2,0,1,1,0,0,0,0,0,797899,3794,5825427,685
114241,11,1,1044201,Reinickendorfer Stra�e                                                                              ,1401044,2018,2,18,3,3,2,6,2,0,1,0,0,0,0,0,796211,1246,5830876,889
114242,11,7,7050502,Fritz-Werner-Stra�e                                                                                 ,7501133,2018,11,18,5,3,5,2,2,0,1,0,0,0,1,0,798229,273,5818758,75
114244,11,6,6010102,Schlo�stra�e                                                                                        ,6100102,2018,10,11,3,3,2,6,0,0,1,0,0,0,1,0,793556,903,5820442,887
114245,11,4,4030417,Schlo�stra�e,4300414,2018,8,9,1,2,5,3,0,0,1,0,0,0,0,0,791862,956,5826616,237
114246,11,4,4030417,Schlo�stra�e,4300414,2018,4,11,7,3,3,6,0,0,1,0,0,0,0,0,790958,754,5826465,83
114247,11,6,6010101,Fichtenberg,6100101,2018,3,12,6,3,2,5,0,0,1,0,0,0,0,0,793053,7979,5820157,737
114248,11,10,10030726,Alt-Biesdorf,10300733,2018,5,9,7,3,0,1,0,0,0,0,1,0,0,0,808450,3092,5827455,302
114249,11,7,7040405,Rathaus Tempelhof,7400927,2018,10,5,3,3,9,1,1,0,1,0,0,0,0,1,799082,7572,5821720,94
114250,11,4,4030417,Schlo�stra�e,4300414,2018,2,13,3,2,6,4,0,0,1,1,0,0,0,0,791360,3166,5826531,714
114251,11,3,3040614,Pankow Zentrum                                                                                      ,3400723,2018,11,15,6,3,5,3,1,1,0,0,0,0,1,1,798381,559,5833468,65
114252,11,9,9010101,Elsenstra�e                                                                                         ,9100101,2018,9,13,3,3,2,6,0,0,1,0,0,0,0,0,802595,1342,5825113,354
114253,11,12,12103115,Breitkopfbecken,12100103,2018,8,16,3,3,0,6,0,0,0,0,0,0,1,0,795437,75,5833521,306
114254,11,4,4030724,Lietzensee,4300415,2018,6,11,4,3,2,6,0,0,0,0,1,0,1,0,790766,5962,5826366,437
114255,11,3,3071633,Th�lmannpark,3701657,2018,7,16,3,3,0,1,0,1,0,0,0,0,0,0,800128,305,5830674,114
114256,11,11,11030721,R�digerstra�e,11300722,2018,6,17,4,3,6,4,0,1,0,1,0,0,0,0,803657,994,5827575,924
114257,11,6,6040701,Wannsee,6400735,2018,5,11,2,2,3,2,0,1,1,0,0,0,0,0,783871,11,5815945,978
114258,11,3,3040513,Sch�nholz,3400620,2018,4,5,7,3,8,1,1,0,1,0,0,0,0,1,798036,864,5833872,41
114259,11,10,10040933,Mahlsdorf S�d                                                                                       ,10400941,2018,12,17,6,3,6,2,2,0,1,1,0,0,0,1,813535,7298,5827175,332
114260,11,5,5020629,B�rnicker Stra�e                                                                                    ,5200634,2018,10,16,3,2,2,6,0,0,1,0,0,0,0,1,785415,1593,5826207,162
114261,11,4,4020208,Kranzallee,4200206,2018,2,7,3,3,5,2,0,1,1,0,0,0,0,0,787853,286,5825950,417
114262,11,10,10040933,Mahlsdorf S�d                                                                                       ,10400941,2018,7,14,1,3,5,2,0,1,1,0,0,0,0,0,813819,5509,5827138,296
114263,11,2,2040502,Friedenstra�e,2400521,2018,4,18,2,3,3,6,0,1,0,0,0,0,0,0,801137,7291,5827834,78
114264,11,12,12231101,Hermsdorf,12400723,2018,7,14,4,3,6,4,0,0,0,1,0,0,1,0,791851,5989,5839143,18
114265,11,12,12304313,Borsigwalde,12500825,2018,3,7,2,3,2,6,0,0,1,0,0,0,0,0,790656,7529,5834939,708
114266,11,9,9020601,Schnellerstra�e                                                                                     ,9200613,2018,5,0,2,2,5,3,2,1,1,0,0,0,0,0,806601,454,5821134,833
114267,11,7,7040405,Rathaus Tempelhof,7400927,2018,10,10,1,3,9,7,0,0,1,0,0,0,0,0,797947,6343,5822323,133
114268,11,4,4041239,Stadion Wilmersdorf,4400830,2018,2,18,2,3,2,6,2,0,1,0,0,0,0,0,792359,8667,5823543,648
114269,11,2,2050602,Samariterviertel,2500729,2018,11,17,3,3,6,4,2,0,1,1,0,0,0,0,803611,461,5827579,893
114270,11,10,10010204,Wuhletalstra�e                                                                                      ,10100206,2018,9,16,5,2,5,3,0,1,1,0,0,0,0,0,808902,141,5833409,639
114271,11,3,3061429,Greifswalder Stra�e,3601449,2018,8,10,3,3,6,4,0,1,0,1,0,0,0,0,801088,1179,5830717,103
114272,11,1,1011102,Gro�er Tiergarten,1100102,2018,6,23,6,3,0,1,2,1,0,0,0,0,0,0,795490,1492,5827218,33
114273,11,12,12103117,Letteplatz,12100101,2018,6,17,6,3,5,2,0,1,1,0,0,0,0,0,795797,9356,5832516,575
114274,11,2,2050802,Boxhagener Platz,2500833,2018,8,1,1,3,0,1,2,1,0,0,0,0,0,0,802073,817,5827198,818
114275,11,2,2050602,Samariterviertel,2500728,2018,5,8,4,3,3,6,0,1,0,0,0,0,0,0,802839,5748,5827676,12
114276,11,7,7010104,Dennewitzplatz,7100205,2018,4,19,2,3,6,7,0,0,1,1,0,0,0,0,796082,2317,5825532,85
114277,11,12,12301203,Wittenau S�d                                                                                        ,12500930,2018,12,14,3,3,5,2,0,0,1,0,0,0,0,1,794057,128,5835093,138
114278,11,3,3020203,Blankenfelde,3200204,2018,9,19,3,3,1,5,2,0,1,0,0,0,1,0,797145,768,5838927,848
114279,11,3,3040513,Sch�nholz,3400620,2018,9,5,5,3,5,2,2,1,1,0,0,0,0,0,798001,513,5833654,2
114280,11,1,1011303,Alexanderplatzviertel,1100310,2018,7,9,3,3,5,2,0,0,1,0,0,0,0,0,799220,8656,5827863,447
114281,11,6,6030503,Zehlendorf Mitte                                                                                    ,6300527,2018,7,7,3,2,5,3,0,0,1,0,0,0,0,0,790943,2709,5818749,833
114282,11,3,3010104,Lietzengraben,3100101,2018,5,11,3,3,3,6,0,0,1,0,0,1,0,0,800227,722,5839251,255
114283,11,4,4041134,Bismarckallee,4400726,2018,2,16,2,3,2,6,0,0,1,0,0,0,0,0,790743,5382,5824904,201
114284,11,7,7010104,Dennewitzplatz,7100205,2018,11,22,2,3,3,6,2,0,1,0,1,0,0,0,796077,8431,5825508,75
114285,11,3,3020209,Niedersch�nhausen,3200206,2018,8,19,5,3,0,1,1,1,0,0,0,0,1,0,798166,7032,5834713,752
114287,11,2,2020203,Viktoriapark,2200209,2018,10,11,6,3,3,6,0,0,1,0,1,0,0,0,797752,8391,5824367,825
114288,11,1,1011102,Gro�er Tiergarten,1100102,2018,8,20,3,2,6,7,1,1,0,1,0,0,0,0,795487,164,5827229,618
114289,11,2,2040502,Friedenstra�e,2400521,2018,4,8,3,3,3,6,0,1,1,0,0,0,0,0,801088,6119,5827839,905
114290,11,12,12231101,Hermsdorf,12400723,2018,4,6,5,3,5,3,0,1,1,0,0,0,0,0,792115,943,5837984,848
114291,11,3,3061126,Arnimplatz,3601141,2018,5,14,4,3,0,7,0,0,0,0,1,0,0,1,799196,9164,5831451,298
114292,11,6,6030605,Botanischer Garten,6300629,2018,11,16,6,3,2,6,0,0,1,0,0,0,0,0,792461,1896,5819762,952
114293,11,3,3061429,Greifswalder Stra�e,3601449,2018,12,7,4,3,5,2,0,1,1,0,0,0,0,0,800963,6726,5830518,877
114294,11,1,1011303,Alexanderplatzviertel,1100310,2018,9,9,5,2,6,4,0,1,0,1,0,0,0,0,799290,1794,5827943,426
114295,11,4,4020311,Reichsstra�e,4200310,2018,8,17,6,3,4,1,0,0,1,0,0,0,0,0,789090,2866,5826148,784
114296,11,3,3061332,Helmholtzplatz,3601347,2018,6,15,6,3,0,3,0,1,1,0,0,0,0,0,799306,3017,5830333,964
114297,11,4,4020313,K�nigin-Elisabeth-Stra�e,4200311,2018,7,17,5,3,3,6,0,0,1,0,1,0,0,0,790607,941,5826124,137
114298,11,1,1033203,Humboldthain Nordwest                                                                               ,1300836,2018,5,21,4,3,0,1,2,0,0,0,1,0,0,1,796268,511,5830493,963
114299,11,12,12214528,Tegeler Forst,12400619,2018,2,6,2,3,8,1,1,0,1,0,0,0,0,1,788128,1894,5837401,14
114300,11,3,3061434,Anton-Saefkow-Park,3601451,2018,11,13,3,3,2,6,0,1,1,0,0,0,0,0,800668,6689,5829888,196
114301,11,4,4041133,G�terbahnhof Grunewald,4400725,2018,6,15,2,3,2,6,0,0,1,0,0,0,0,0,790490,2443,5825266,74
114302,11,2,2050602,Samariterviertel,2500729,2018,12,13,7,3,2,6,0,0,1,0,0,0,0,1,803533,1236,5827604,527
114303,11,1,1011303,Alexanderplatzviertel,1100310,2018,10,22,1,3,2,6,2,0,1,0,0,0,0,0,799718,739,5828550,288
114304,11,7,7030303,Grazer Platz,7300619,2018,8,14,6,3,0,3,0,0,1,0,0,0,1,0,795822,3059,5822638,833
114305,11,1,1011303,Alexanderplatzviertel,1100310,2018,4,17,5,3,5,7,0,0,1,0,0,0,1,0,799775,645,5828650,691
114306,11,2,2050801,Traveplatz,2500830,2018,3,16,2,3,2,6,0,0,1,0,0,0,0,0,802175,453,5827699,724
114307,11,3,3061126,Arnimplatz,3601139,2018,5,21,5,3,5,3,0,1,1,0,0,0,0,0,799237,9383,5831935,421
114308,11,1,1011303,Alexanderplatzviertel,1100310,2018,10,16,5,3,0,6,1,1,1,0,0,0,0,0,798912,6368,5828094,123
114309,11,1,1011303,Alexanderplatzviertel,1100310,2018,2,8,2,3,6,4,0,0,1,1,0,0,0,0,799177,11,5828378,916
114310,11,6,6010208,Bergstra�e                                                                                          ,6100208,2018,11,15,4,3,2,6,0,0,1,0,1,0,0,0,793694,1227,5820623,48
114311,11,7,7050502,Fritz-Werner-Stra�e                                                                                 ,7501133,2018,9,15,1,3,6,2,0,0,1,1,0,0,0,0,798584,446,5817936,266
114312,11,12,12103218,Teichstra�e,12100205,2018,8,22,6,3,5,3,2,0,1,0,0,0,0,0,794559,2406,5833818,39
