OBJECTID,LAND,BEZ,LOR,STRASSE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,USTRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
192146,11,9,9010401,Johannisthal West,2019,2,11,4,3,9,1,0,0,1,0,0,0,0,0,806259,9309,5820697,1
192147,11,1,1011302,Oranienburger Stra�e,2019,2,13,4,3,6,7,0,0,1,1,0,0,0,0,797652,2784,5828603,876
192148,11,7,7040405,Rathaus Tempelhof,2019,2,13,4,3,6,4,0,0,1,1,0,0,0,0,798056,22,5820875,912
192149,11,3,3061126,Arnimplatz,2019,2,20,4,3,6,2,2,0,1,1,0,0,0,1,799237,371,5831804,684
192150,11,11,11040925,Victoriastadt,2019,2,11,4,3,1,5,0,1,0,0,0,1,1,0,803498,8171,5826482,979
192151,11,7,7060604,Marienfelde S�d,2019,2,10,4,3,5,3,0,0,1,0,0,0,1,1,797970,7948,5815787,9
192152,11,12,12301203,Wittenau S�d,2019,2,9,4,2,9,1,0,0,1,0,0,0,0,1,792877,8476,5835184,738
192153,11,6,6030607,Goerzwerke,2019,2,19,5,3,2,6,2,0,1,0,0,0,0,0,792387,9439,5816554,827
192154,11,3,3050923,Wei�enseer Spitze,2019,2,9,4,3,5,3,0,0,1,0,0,0,0,0,800442,9614,5832251,836
192155,11,8,8010404,Rixdorf,2019,2,8,4,3,9,1,0,1,0,0,0,0,0,0,802125,2209,5823032,897
192156,11,12,12214126,Tegel S�d,2019,2,7,4,3,0,5,0,0,1,0,0,1,0,0,790261,5941,5833872,885
192157,11,1,1044203,Leopoldplatz,2019,2,5,4,3,6,4,2,0,1,1,0,0,0,1,795453,7285,5831564,999
192158,11,12,12224230,Heiligensee,2019,2,7,4,2,5,2,0,1,1,0,0,0,0,0,787096,223,5838199,536
192159,11,2,2040702,Weberwiese,2019,2,19,4,3,1,5,2,1,1,0,0,0,0,0,801566,4738,5827330,162
192160,11,1,1011304,Karl-Marx-Allee,2019,2,19,4,3,0,6,1,0,1,0,0,0,1,0,799653,1859,5827919,744
192161,11,4,4030621,Spreestadt,2019,2,18,4,3,0,1,2,1,0,0,0,0,0,0,793610,4486,5827882,981
192162,11,5,5020625,Borkumer Stra�e,2019,2,16,4,3,0,2,0,0,0,0,0,0,1,0,784396,8559,5828679,317
192163,11,10,10040933,Mahlsdorf S�d,2019,2,6,4,3,5,2,2,0,1,0,0,0,1,1,812396,179,5824671,618
192164,11,6,6040807,Zehlendorf Eiche,2019,2,8,3,3,5,3,0,1,1,0,0,0,0,1,790013,4944,5819151,53
192165,11,2,2030401,Reichenberger Stra�e,2019,2,15,3,3,5,3,0,0,1,0,0,0,0,0,800637,657,5825688,154
192166,11,2,2040703,Wriezener Bahnhof/Entwicklungsgebiet,2019,2,11,3,3,5,2,0,0,1,0,0,0,0,0,801757,6509,5826260,779
192167,11,3,3030405,Karow Nord,2019,2,16,5,3,5,3,1,0,1,0,0,0,0,1,803587,7072,5839229,695
192168,11,7,7040404,Marienh�he,2019,2,10,3,3,5,2,0,1,1,0,0,0,0,1,797422,4198,5820393,217
192169,11,2,2050803,Stralauer Kiez,2019,2,5,3,2,5,3,2,0,1,0,0,0,0,0,802111,4779,5826366,238
192170,11,6,6010103,Markelstra�e,2019,2,11,3,3,5,3,0,0,1,0,1,0,0,1,793687,5936,5821581,32
192171,11,1,1011402,Arkonaplatz,2019,2,20,4,2,5,3,2,0,1,0,0,0,0,1,798241,4728,5829623,932
192172,11,2,2010103,Moritzplatz,2019,2,12,3,3,6,4,0,0,1,1,0,0,0,1,799018,49,5826320,55
192173,11,1,1011302,Oranienburger Stra�e,2019,2,15,3,3,2,6,0,0,1,0,0,0,0,0,799038,4561,5828988,894
192174,11,4,4030930,George-Grosz-Platz,2019,2,7,3,3,5,3,0,0,1,0,0,0,0,1,792848,3924,5825749,952
192175,11,2,2010103,Moritzplatz,2019,2,17,3,3,6,7,2,0,1,1,0,0,0,0,799741,7141,5825777,783
192176,11,9,9020801,Spindlersfeld,2019,2,20,3,3,2,6,2,0,1,0,0,0,0,1,809764,5334,5820697,408
192177,11,12,12214423,Mellerbogen,2019,2,22,3,3,6,2,2,0,1,1,0,0,0,0,792609,8449,5833525,293
192178,11,1,1011301,Charit�viertel,2019,2,6,4,3,6,2,1,0,1,1,0,0,0,1,797014,7613,5828941,125
192179,11,1,1011301,Charit�viertel,2019,2,22,3,3,5,2,2,0,1,0,0,0,0,0,796929,4628,5828125,601
192180,11,7,7010104,Dennewitzplatz,2019,2,22,3,3,0,2,2,0,1,0,1,0,0,0,796330,8975,5824892,1
192181,11,12,12301203,Wittenau S�d,2019,2,21,3,3,5,2,2,0,1,0,0,0,0,0,792355,1708,5834061,72
192182,11,4,4030417,Schlo�stra�e,2019,2,11,3,2,5,2,0,1,1,0,0,0,0,1,791560,264,5826642,134
192183,11,10,10040932,Alt-Mahlsdorf,2019,2,15,5,3,5,2,0,1,1,0,0,0,0,0,813011,8913,5827626,667
192184,11,8,8010301,Reuterkiez,2019,2,17,3,2,5,2,2,0,1,0,1,0,0,1,801055,713,5824924,693
