OBJECTID,LAND,BEZ,LOR,LOR_ab_2021,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,USTRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
136812,11,12,12301203,12500930,2020,2,19,4,3,5,2,2,0,1,0,0,0,0,1,793943,2857,5835294,749
136813,11,1,1011101,1100101,2020,2,11,3,3,0,6,0,0,1,0,1,0,0,1,794492,6139,5826106,459
136814,11,9,9020602,9200614,2020,2,19,5,2,6,4,2,0,1,1,0,0,0,1,808418,573,5820877,47
136815,11,7,7040403,7400823,2020,2,19,3,3,5,3,2,1,1,0,0,0,0,0,796910,48,5822270,508
136816,11,3,3040513,3400620,2020,2,11,7,3,1,5,0,0,1,0,0,0,0,0,797542,8623,5833667,437
136817,11,6,6040810,6400844,2020,2,9,2,3,5,2,0,1,1,0,0,0,0,1,790143,9316,5819770,687
136818,11,4,4051447,4501044,2020,2,15,2,3,5,3,0,0,1,0,0,0,0,0,793217,2854,5825213,499
136819,11,2,2010104,2100106,2020,2,11,5,3,2,6,0,0,1,0,0,0,0,0,798846,999,5825597,489
136820,11,3,3040614,3400721,2020,2,18,5,3,2,6,1,0,1,0,0,0,0,1,797790,7796,5832968,779
136821,11,7,7050501,7501029,2020,2,16,4,3,2,6,0,0,1,0,0,0,0,1,797630,7214,5819452,695
136822,11,10,10020413,10200418,2020,2,16,3,3,0,3,0,0,1,0,0,0,1,0,810975,1745,5830923,649
136823,11,5,5020417,5200420,2020,2,18,5,3,0,3,2,0,1,0,1,0,0,1,783414,6219,5828395,337
136824,11,11,11030721,11300723,2020,2,14,3,2,5,3,0,1,1,0,0,0,0,0,804307,8712,5828425,21
136825,11,10,10010206,10100209,2020,2,17,6,2,6,4,2,0,1,1,0,0,0,0,809976,4452,5832069,39
136826,11,7,7050501,7501029,2020,2,19,2,3,2,2,2,0,1,0,0,0,0,1,797095,3997,5818592,297
136827,11,4,4051655,4501153,2020,2,8,6,2,2,6,0,0,1,0,0,0,0,1,793942,6086,5823401,945
136828,11,7,7010102,7100102,2020,2,21,2,3,2,6,2,0,1,0,0,0,0,1,794961,1392,5825556,849
136829,11,9,9020802,9200819,2020,2,15,1,3,5,2,0,1,1,0,0,0,0,1,810524,6156,5820012,13
136830,11,10,10020413,10200418,2020,2,7,5,3,6,4,0,0,1,1,0,0,0,0,811278,2691,5831453,914
136831,11,3,3030715,3300516,2020,2,13,4,3,0,1,0,1,0,0,0,0,0,1,800859,357,5833421,497
136832,11,8,8020619,8200622,2020,2,18,5,3,2,6,2,0,1,0,0,0,0,1,801248,449,5821602,893
136833,11,3,3040614,3400725,2020,2,15,4,3,1,5,0,1,0,0,0,0,1,1,798553,2666,5834879,199
136834,11,4,4030931,4501042,2020,2,17,1,3,5,2,2,0,1,0,0,0,0,1,793926,9947,5825895,55
136835,11,1,1011302,1100309,2020,2,14,3,3,2,7,0,1,1,0,0,0,0,1,798445,4277,5829047,851
136836,11,2,2020206,2200213,2020,2,16,5,3,6,4,1,0,1,1,0,0,0,0,800289,7356,5824789,547
136837,11,2,2020204,2200210,2020,2,11,3,3,5,2,0,0,1,0,0,0,0,0,798690,4507,5824665,139
136838,11,12,12231101,12400722,2020,2,13,6,3,5,3,0,0,1,0,0,0,0,0,790402,5105,5839286,741
136839,11,3,3061126,3601141,2020,2,14,2,3,0,6,0,1,1,0,0,0,0,0,799094,9338,5831440,609
136840,11,7,7040403,7400823,2020,2,22,4,3,6,2,2,0,1,1,0,0,0,1,797313,3994,5821758,69
136841,11,3,3061429,3601449,2020,2,8,4,3,5,2,0,0,1,0,0,0,0,1,801712,6702,5830099,27
136842,11,8,,,2020,2,16,5,3,5,3,1,1,1,0,0,0,0,0,802536,39,5816812,157
136843,11,11,11020411,11200410,2020,2,14,4,3,5,2,0,1,1,0,0,0,0,1,805295,7606,5832055,932
136844,11,10,10010308,10100311,2020,2,22,6,1,6,4,2,0,0,1,0,0,1,1,807655,6965,5829196,93
136845,11,6,6010210,6100210,2020,2,16,5,3,5,3,0,0,1,0,1,0,0,1,794961,9187,5821412,655
136846,11,1,1033102,1300733,2020,2,11,4,3,5,3,0,1,0,0,0,0,0,1,797430,342,5831262,665
136847,11,4,4030827,4300623,2020,2,9,5,3,3,6,0,1,0,0,0,0,0,0,792189,1543,5826485,448
136848,11,8,8020622,8200726,2020,2,7,4,3,6,4,0,0,1,1,0,0,0,1,801748,37,5820092,85
136849,11,4,4041136,4400728,2020,2,14,6,3,2,6,0,0,1,0,0,0,0,1,790057,1197,5822984,169
136850,11,9,9051901,9501939,2020,2,9,1,2,6,4,0,0,1,1,0,0,0,1,810641,1721,5821056,469
136851,11,5,5010207,5100209,2020,2,12,3,3,2,6,0,0,1,0,0,0,0,0,783688,5836,5829978,972
136852,11,12,12301203,12500930,2020,2,11,2,3,2,6,0,0,1,0,0,0,1,0,793293,25,5835187,711
136853,11,5,5010204,5100206,2020,2,9,6,3,5,5,0,0,1,0,1,0,0,1,781795,1095,5831613,13
136854,11,9,9010302,9100306,2020,2,22,1,3,2,6,2,0,1,0,0,0,0,0,804359,5414,5819755,693
136855,11,1,1011303,1100310,2020,2,16,7,3,5,3,1,1,1,0,0,0,0,0,799217,4536,5828933,451
136856,11,10,10010102,10100102,2020,2,19,4,3,5,2,2,0,1,0,0,0,0,1,809348,2542,5834283,176
136857,11,1,1011102,1100102,2020,2,7,4,3,8,1,0,0,1,0,0,0,0,1,795138,6584,5827074,189
136858,11,1,1011201,1100205,2020,2,15,5,3,5,3,0,1,1,0,0,0,0,0,797159,747,5826452,695
136859,11,2,2010102,2100103,2020,2,8,4,3,2,2,0,0,1,0,1,0,0,1,798687,2196,5826444,453
136860,11,2,2020204,2200210,2020,2,23,6,3,6,4,2,0,1,1,0,0,0,1,799098,128,5825192,211
136861,11,1,1022206,1200628,2020,2,15,7,3,1,5,0,1,1,0,0,0,0,0,796529,7748,5828673,116
136862,11,4,4030620,4300619,2020,2,21,2,3,5,3,2,0,1,0,0,0,0,1,792756,4732,5827039,817
136863,11,9,9020802,9200819,2020,2,15,7,3,2,6,0,0,1,0,0,0,0,0,810163,665,5819563,881
136864,11,11,11030720,11300721,2020,2,16,2,3,0,2,0,0,1,0,0,0,1,0,805139,3627,5829967,36
136865,11,4,4010102,4100101,2020,2,13,5,2,2,7,0,0,1,0,0,0,0,1,791892,4028,5830698,73
136866,11,1,1011302,1100309,2020,2,19,7,3,0,5,2,1,1,0,0,0,0,1,798580,3518,5828916,82
136867,11,2,2020206,2200212,2020,2,9,3,3,5,3,0,1,1,0,0,0,0,1,799611,2692,5824523,474
136868,11,2,2050801,2500830,2020,2,20,7,3,1,5,2,1,1,0,0,0,0,0,802486,6529,5827501,121
136869,11,12,12214423,12200308,2020,2,5,2,3,2,6,2,0,1,0,0,0,0,0,792362,8794,5833915,454
136870,11,9,9020502,9200511,2020,2,16,5,3,0,5,0,1,1,0,0,0,0,0,807047,5521,5821926,945
136871,11,11,11040926,11400930,2020,2,15,5,3,6,6,0,1,0,1,0,0,0,0,806110,4506,5826675,206
136872,11,5,5010314,5100316,2020,2,14,5,3,5,2,0,0,1,0,0,0,0,0,785063,3149,5829467,4
136873,11,1,1011102,1100102,2020,2,18,4,3,5,3,2,0,1,0,1,0,0,1,795160,5273,5827237,822
136874,11,9,9020802,9200819,2020,2,7,3,3,2,6,0,0,1,0,0,0,0,1,810406,322,5819867,842
136875,11,12,12231102,12400721,2020,2,12,5,3,5,3,0,1,1,0,0,0,0,0,790200,5179,5840453,231
136876,11,1,3061126,3601140,2020,2,11,3,2,6,6,0,1,0,1,0,0,0,0,798144,487,5831822,37
136877,11,4,4051448,4501045,2020,2,3,7,3,9,1,2,0,1,0,0,0,0,0,793966,3638,5824933,846
136878,11,4,4051446,4501043,2020,2,9,2,2,6,4,0,0,1,1,0,0,0,0,792602,89,5824918,832
136879,11,9,9041501,9401534,2020,2,18,7,3,2,7,2,1,1,0,0,0,0,0,810842,2732,5820491,4
136880,11,6,6040804,6400838,2020,2,15,2,3,5,3,0,0,1,0,1,0,0,0,787739,4655,5818259,826
136881,11,6,6020306,6200317,2020,2,8,5,3,5,2,0,1,1,0,0,0,0,0,796227,1644,5817019,53
136882,11,1,2040502,2400521,2020,2,14,4,3,1,5,0,1,0,0,0,0,1,1,800329,5233,5828050,794
136883,11,2,2040502,2400521,2020,2,12,5,3,5,2,0,1,1,0,0,0,0,0,801247,6592,5827817,435
136884,11,12,12214125,12200414,2020,2,15,4,3,2,6,1,0,1,0,0,0,0,1,788064,5581,5831086,197
136885,11,2,2050802,2500834,2020,2,9,5,3,5,2,0,1,0,0,0,1,0,0,802551,7081,5826717,62
136886,11,1,1011401,1100415,2020,2,18,4,3,5,2,2,1,1,0,0,0,0,1,798323,1742,5829380,771
136887,11,4,4030623,4300622,2020,2,17,3,3,2,6,0,0,1,0,0,0,0,0,793276,4087,5826749,855
136888,11,1,1044102,1400940,2020,2,9,5,2,5,3,0,1,1,0,0,0,0,0,795288,7065,5832243,695
136889,11,4,4030930,4501041,2020,2,17,3,3,5,2,2,0,0,0,0,1,1,1,793283,7827,5825642,66
136890,11,4,4051551,4501148,2020,2,23,6,3,5,2,2,0,1,0,0,0,0,0,792833,922,5823213,415
136891,11,1,1011306,1100313,2020,2,20,2,3,1,5,2,1,1,0,0,0,0,1,800103,5248,5826883,942
136892,11,4,4031032,4500938,2020,2,16,7,3,5,3,0,0,1,0,1,0,0,0,791837,1211,5824755,573
136893,11,3,3030715,3300516,2020,2,2,1,3,1,1,2,0,1,0,0,0,0,0,800476,349,5832377,1
136894,11,4,4030828,4300624,2020,2,7,5,3,6,4,0,1,0,1,0,0,0,0,792979,5223,5826233,318
136895,11,1,1011301,1100308,2020,2,22,4,3,5,2,2,0,1,0,1,0,0,1,797532,5312,5828716,446
136896,11,10,10030724,10300731,2020,2,9,5,3,5,3,0,0,1,0,0,0,0,0,809114,572,5829717,7
136897,11,1,1044203,1401048,2020,2,14,4,2,5,2,0,1,0,0,0,0,1,0,795297,3351,5831410,269
136898,11,1,1033101,1300732,2020,2,23,6,2,6,4,2,0,1,1,0,0,0,0,797260,6048,5832181,86
136899,11,3,3050920,3500933,2020,2,15,1,3,1,5,0,0,1,0,0,0,0,1,801772,4137,5831761,452
136900,11,10,10040931,10400938,2020,2,13,3,3,5,3,0,0,1,0,0,0,0,1,812869,4905,5828229,337
136901,11,3,3040512,3400619,2020,2,8,5,3,5,3,0,1,1,0,0,0,0,0,795718,231,5834971,45
136902,11,5,5010339,5100317,2020,2,14,2,3,2,6,0,0,1,0,0,0,0,0,787003,5529,5828154,705
136903,11,9,9010202,9100203,2020,2,7,6,3,0,7,0,1,1,0,1,1,0,1,804112,7604,5823601,596
136904,11,9,9010301,9100304,2020,2,14,2,3,6,7,0,1,0,1,0,0,0,0,804798,9681,5822364,29
136905,11,1,1011201,1100205,2020,2,20,1,3,1,5,2,0,1,0,0,0,0,1,797339,4661,5826481,987
136906,11,2,2040502,2400521,2020,2,16,3,2,6,4,0,0,1,1,0,0,0,0,800457,2111,5828224,689
136907,11,6,6030503,6300527,2020,2,8,5,3,5,2,0,1,1,0,0,0,0,0,790720,7125,5817908,498
136908,11,3,3040614,3400725,2020,2,12,3,3,5,3,0,1,1,0,0,0,0,1,799019,8094,5835053,115
136909,11,2,2020206,2200212,2020,2,15,6,3,2,6,0,0,1,0,0,0,0,0,799812,2844,5824470,706
136910,11,8,8010404,8100415,2020,2,18,2,3,5,3,2,0,1,0,0,0,0,1,801998,4675,5823295,841
136911,11,1,1011306,1100313,2020,2,14,5,3,0,2,0,1,1,0,0,0,0,1,800072,9676,5826415,94
136912,11,5,5010314,5100317,2020,2,11,4,2,8,1,0,0,0,0,1,0,0,1,785257,678,5828842,623
136913,11,12,12103219,12100204,2020,2,7,5,3,1,1,0,0,1,0,0,0,1,0,794914,1722,5832901,656
136914,11,4,4051446,4501043,2020,2,5,4,3,5,3,2,1,1,0,0,0,0,0,792912,1779,5824395,731
136915,11,3,3050923,3500934,2020,2,21,6,3,0,3,2,0,1,0,1,0,0,1,801280,335,5831868,844
136916,11,6,6020409,6200421,2020,2,9,1,3,2,6,0,0,1,0,0,0,0,1,793452,9884,5817722,463
136917,11,2,2050802,2500833,2020,2,11,3,3,6,2,0,0,0,1,0,0,1,1,802614,9171,5826997,982
136918,11,9,9020802,9200819,2020,2,15,7,3,2,7,0,1,1,0,0,0,0,0,810493,4517,5820140,273
136919,11,6,6030503,6300526,2020,2,9,2,3,5,3,0,1,1,0,0,0,0,0,789401,5627,5817532,485
136920,11,1,1011303,1100310,2020,2,7,6,3,1,7,0,1,1,0,0,0,0,1,798949,7136,5827814,113
136921,11,1,1011203,1100206,2020,2,13,7,3,5,3,0,0,1,0,0,0,1,0,797596,1838,5827122,918
136922,11,12,12302110,12601235,2020,2,19,4,2,6,2,2,0,1,1,0,0,0,1,795277,8562,5836374,769
136923,11,12,12304314,12500824,2020,2,21,4,2,6,4,2,1,0,1,0,0,0,1,791213,555,5836732,537
136924,11,11,11020515,11200514,2020,2,8,4,3,5,2,0,1,1,0,0,0,0,1,805113,7332,5830256,409
136925,11,11,11010310,11100309,2020,2,15,5,3,6,7,0,1,0,1,0,0,0,0,805400,6641,5833282,154
136926,11,4,4010102,4100101,2020,2,13,4,3,2,6,0,0,1,0,0,0,0,1,791875,3172,5830697,802
136927,11,1,1044203,1401048,2020,2,20,6,3,5,2,2,0,1,0,0,0,0,0,795199,6744,5831321,467
136928,11,1,1022104,1200519,2020,2,18,7,3,0,6,2,1,1,0,0,0,0,1,793920,2313,5828481,984
136929,11,5,5030730,5300736,2020,2,8,3,3,2,6,0,0,1,0,0,0,0,1,785453,5624,5829250,995
136930,11,2,2020202,2200208,2020,2,19,2,3,2,6,2,0,1,0,0,0,0,0,797922,339,5825277,612
136931,11,1,1033201,1300834,2020,2,14,5,3,3,6,0,0,1,0,0,0,1,1,797699,4144,5830695,726
136932,11,6,6020304,6200314,2020,2,12,4,3,5,3,0,0,1,0,0,0,0,0,794691,4755,5818080,17
136933,11,8,8010406,8100419,2020,2,18,4,2,6,4,2,0,1,1,0,0,0,0,802017,6769,5824307,742
136934,11,7,7050501,7501029,2020,2,18,4,3,1,5,2,1,1,0,0,0,0,0,797644,92,5819416,154
136935,11,2,2030302,2300316,2020,2,20,3,2,5,7,1,0,1,0,1,0,0,0,800640,8391,5826588,454
136936,11,1,1011202,1100206,2020,2,16,4,3,5,2,0,1,0,0,0,0,0,0,797156,5882,5827708,505
136937,11,9,9051901,9501941,2020,2,7,3,3,4,6,0,1,0,0,0,0,0,0,812069,2933,5821168,2
136938,11,4,4030725,4300416,2020,2,9,6,3,5,3,0,1,1,0,0,0,0,0,791861,712,5826237,52
136939,11,8,8041036,8401242,2020,2,0,2,3,1,5,2,0,1,0,0,0,1,0,805150,3707,5816470,86
136940,11,6,6040701,6400735,2020,2,13,7,3,5,3,0,1,1,0,0,0,0,0,782210,6964,5815684,906
136941,11,4,4031032,4500937,2020,2,14,2,3,5,2,0,0,1,0,0,0,1,0,791017,481,5824861,22
136942,11,1,1011302,1100309,2020,2,0,4,3,5,2,2,1,0,0,0,0,1,1,798680,6721,5828665,963
136943,11,11,11020412,11200411,2020,2,16,4,3,6,4,0,0,1,1,0,0,0,0,805046,3984,5831201,444
136944,11,7,7010104,7100205,2020,2,22,4,3,5,3,2,0,1,0,0,0,1,1,796358,7308,5825091,379
136945,11,1,1044202,1401046,2020,2,11,7,3,5,2,0,1,1,0,0,0,0,0,795217,665,5830192,81
136946,11,8,8020727,8200832,2020,2,10,2,3,5,3,0,0,1,0,0,0,0,1,801638,424,5817393,295
136947,11,3,3040614,3400724,2020,2,15,2,3,5,2,0,1,1,0,0,0,0,0,800025,379,5834654,564
136948,11,1,1033202,1300835,2020,2,11,5,3,0,1,0,0,0,0,1,0,0,0,797905,4607,5829883,6
136949,11,7,7040404,7400826,2020,2,16,4,3,2,6,0,0,1,0,0,0,1,0,797326,9167,5820572,89
136950,11,3,3050923,3500934,2020,2,17,4,3,6,2,2,0,1,1,0,0,0,1,800218,2567,5832151,178
136951,11,5,5010101,5100104,2020,2,16,3,2,2,6,0,0,1,0,1,0,0,0,786021,542,5831716,6
136952,11,8,8030830,8300935,2020,2,14,4,3,5,2,0,0,1,0,0,0,0,0,802293,607,5817847,3
136953,11,1,1044203,1401048,2020,2,15,3,3,5,2,0,1,1,0,0,0,0,1,795309,3485,5831237,275
136954,11,3,3071537,3701555,2020,2,20,6,3,6,2,2,0,1,1,0,0,0,0,799881,7164,5829796,242
136955,11,6,6030608,6300632,2020,2,19,2,3,6,2,2,0,1,1,0,0,0,1,792759,886,5817474,695
136956,11,8,8010211,8100206,2020,2,18,5,2,6,4,2,0,1,1,0,0,0,1,800389,5746,5824098,733
136957,11,12,12214424,12200411,2020,2,18,4,3,5,3,2,0,1,0,0,0,1,1,792897,799,5832158,918
136958,11,9,9052001,9502043,2020,2,11,4,3,5,3,0,1,1,0,0,0,0,0,811283,928,5822337,524
136959,11,1,1011203,1100206,2020,2,8,5,3,5,3,0,1,1,0,0,0,0,0,798287,305,5827428,688
136960,11,4,4020313,4200311,2020,2,13,4,2,1,5,0,0,1,0,0,0,0,0,790729,8176,5826716,458
136961,11,8,8010303,8100314,2020,2,9,4,3,0,2,0,1,1,1,0,0,0,0,800357,4265,5824319,791
136962,11,1,1033203,1300836,2020,2,16,4,3,3,6,0,0,1,0,0,0,0,0,796557,7875,5829858,301
136963,11,7,7040403,7400823,2020,2,19,1,3,2,6,2,0,1,0,0,0,0,1,796898,413,5822303,436
136964,11,4,4030620,4300619,2020,2,15,3,3,5,3,0,1,1,0,0,0,0,0,792661,8947,5827418,93
136965,11,5,5010101,5100101,2020,2,9,4,2,4,6,0,0,1,0,0,0,0,0,781321,115,5835411,706
136966,11,3,3050923,3500934,2020,2,11,3,3,5,3,0,0,1,0,0,0,1,1,800773,5521,5831768,596
136967,11,12,12301203,12500930,2020,2,13,6,3,0,1,0,0,0,0,1,0,0,0,792422,7806,5834189,417
136968,11,5,5020625,5200629,2020,2,18,2,3,6,2,2,0,1,1,0,0,0,1,784704,9786,5828612,154
136969,11,11,11040926,11400929,2020,2,13,7,3,5,3,0,0,1,0,0,0,0,0,805129,282,5826547,869
136970,11,10,10040829,10400836,2020,2,21,4,3,6,2,2,0,0,1,0,0,1,1,811541,5039,5827289,681
136971,11,11,11030720,11300721,2020,2,9,4,3,6,4,0,0,1,1,0,0,0,1,804333,5342,5829881,919
136972,11,12,12103116,12100102,2020,2,9,4,3,5,3,0,0,1,0,0,0,1,0,796595,8293,5833589,5
136973,11,8,8010213,8100208,2020,2,14,4,2,6,4,0,0,1,1,0,0,0,1,801051,945,5822583,189
136974,11,12,12214422,12200310,2020,2,19,6,3,9,1,2,0,1,0,0,0,0,0,791486,7581,5833058,4
136975,11,1,1011303,1100310,2020,2,19,7,3,2,2,2,0,1,0,0,0,1,1,799143,9429,5828308,178
136976,11,2,2020203,2200209,2020,2,9,3,3,1,5,0,1,1,0,0,0,0,1,797359,6662,5824532,277
136977,11,3,3040818,3400828,2020,2,7,2,3,2,2,0,0,1,0,0,0,0,0,800078,4241,5832605,614
136978,11,3,3040614,3400725,2020,2,7,4,3,1,5,0,1,1,0,0,0,0,1,799169,4038,5834958,429
136979,11,10,10010207,10100210,2020,2,17,6,3,6,7,1,0,1,1,0,0,0,1,807959,847,5831092,856
136980,11,9,9020701,9200715,2020,2,10,1,3,5,2,0,0,1,0,0,1,0,1,808329,9227,5818869,307
136981,11,4,4030518,4300517,2020,2,12,3,3,5,3,0,1,1,0,0,0,0,1,791391,2055,5828583,944
136982,11,4,4051655,4501153,2020,2,11,2,2,6,4,0,1,0,1,0,0,0,0,794038,8687,5823909,917
136983,11,1,1011303,1100310,2020,2,9,6,3,5,7,0,1,0,0,0,0,1,0,799121,6619,5828465,676
136984,11,1,1022104,1200519,2020,2,23,1,3,2,6,2,0,1,0,0,0,0,1,793637,4965,5828496,545
136985,11,1,2040701,2400623,2020,2,18,4,3,6,2,2,0,1,1,0,0,0,1,800173,3183,5827364,388
136986,11,7,7030301,7300516,2020,2,7,4,3,1,7,0,0,1,1,0,0,0,1,793561,7329,5821970,69
136987,11,10,10020622,10200629,2020,2,8,4,3,5,3,0,1,1,0,0,0,0,0,811250,68,5828683,144
136988,11,11,11010310,11100309,2020,2,11,4,3,5,2,0,1,1,0,0,0,0,1,805555,54,5833392,957
136989,11,12,12224229,12400616,2020,2,16,6,3,0,7,0,0,1,0,0,0,0,0,786051,8677,5834454,344
136990,11,12,12231102,12400720,2020,2,16,7,3,3,6,0,1,0,0,0,0,1,0,789336,3857,5840770,864
136991,11,6,6020302,6200312,2020,2,6,2,3,0,7,0,0,0,0,1,0,1,1,794839,3626,5819323,954
136992,11,12,12103116,12100102,2020,2,18,2,2,6,4,2,0,1,1,0,0,0,0,796599,2661,5833576,372
136993,11,4,4020311,4200310,2020,2,14,5,3,2,6,0,0,1,0,0,0,0,1,789870,9476,5826222,676
136994,11,2,2020202,2200208,2020,2,8,4,3,5,2,0,1,1,0,0,0,0,1,797929,6243,5825276,66
136995,11,6,6030503,6300527,2020,2,18,4,3,6,4,2,0,1,1,0,0,0,1,790656,1217,5817842,636
136996,11,5,5030730,5300736,2020,2,5,6,3,5,2,2,0,1,0,0,0,0,1,785967,9086,5829212,235
136997,11,11,11020514,11200513,2020,2,7,4,3,0,3,0,0,0,0,0,0,1,0,803852,5143,5830390,635
136998,11,11,11051331,11501340,2020,2,20,4,3,5,3,2,1,1,0,0,0,0,0,807231,5188,5824302,705
136999,11,1,1044202,1401046,2020,2,18,4,3,6,4,2,0,1,1,0,0,0,1,794607,8388,5829879,466
137000,11,9,9052001,9502043,2020,2,5,3,2,5,3,2,1,1,0,0,0,0,1,810990,9797,5821975,558
137001,11,1,1022106,1200522,2020,2,20,4,3,5,2,2,1,1,0,0,0,0,0,794119,5952,5828273,794
137002,11,9,9020802,9200819,2020,2,18,3,3,4,6,2,1,0,0,0,0,0,0,810524,9657,5820037,879
137003,11,2,2020204,2200210,2020,2,10,7,3,5,3,0,1,1,0,0,0,0,0,798532,8013,5825353,458
137004,11,7,7040403,7400825,2020,2,9,2,2,0,5,0,0,0,0,0,0,1,0,797588,332,5820788,694
137005,11,4,4031032,4500937,2020,2,15,2,3,5,2,0,1,1,0,0,0,0,0,790986,1887,5824832,941
137006,11,1,1011305,1100312,2020,2,8,5,3,5,3,0,1,0,0,0,0,0,0,799367,6125,5827008,491
137007,11,12,12224230,12400618,2020,2,19,4,3,5,2,2,0,1,0,0,0,0,0,787343,709,5837844,722
137008,11,5,5010312,5100314,2020,2,15,4,2,5,3,0,1,1,0,0,0,0,1,785149,692,5829617,849
137009,11,2,2040701,2400623,2020,2,16,3,3,2,6,0,0,1,0,1,0,0,0,800746,4084,5826923,331
137010,11,1,1033102,1300733,2020,2,19,4,3,5,3,2,1,1,0,0,0,0,0,797694,5759,5831556,744
137011,11,2,2050801,2500830,2020,2,12,3,3,0,1,0,0,0,0,1,0,0,1,802442,4198,5827419,364
137012,11,4,4051446,4501043,2020,2,17,3,3,5,3,1,1,1,0,0,0,0,0,792912,1768,5824395,734
137013,11,10,10020416,10200423,2020,2,5,4,3,5,3,2,1,1,0,0,0,0,0,813245,4968,5831083,708
137014,11,2,2040702,2400624,2020,2,1,3,3,0,1,2,0,0,0,0,0,1,1,801801,3413,5827211,328
137015,11,10,10040828,10400835,2020,2,22,6,3,5,3,2,0,1,0,0,0,0,0,811845,7288,5829302,99
137016,11,4,4020310,4200308,2020,2,21,2,2,6,2,2,0,1,1,0,0,0,1,790378,7921,5827305,93
137017,11,5,5010101,5100104,2020,2,12,1,3,6,4,0,0,1,1,0,0,0,1,785911,4608,5831427,697
137018,11,3,3030405,3300411,2020,2,7,5,3,5,3,1,1,1,0,0,0,0,1,803590,428,5839579,772
137019,11,10,10010310,10100315,2020,2,13,4,3,6,4,0,0,1,1,0,0,0,1,809875,3428,5831240,173
137020,11,7,7050502,7501133,2020,2,18,3,3,2,6,2,0,1,0,0,0,0,1,797341,2797,5818559,359
137021,11,1,1011103,1100103,2020,2,15,4,3,1,5,0,1,1,0,0,0,0,1,795489,7327,5825791,835
137022,11,9,9041501,9401534,2020,2,15,1,3,6,2,0,0,1,1,0,0,0,1,810980,752,5820467,815
137023,11,12,12214527,12200515,2020,2,14,3,3,6,4,0,0,0,1,0,0,1,0,790352,1244,5835362,312
137024,11,3,3061332,3601346,2020,2,20,3,3,0,1,1,1,0,0,0,0,0,1,799369,8062,5830724,693
137025,11,9,9010301,9100304,2020,2,10,3,3,5,3,0,1,1,0,0,0,0,0,804562,4952,5822021,77
137026,11,7,7040401,7400721,2020,2,11,6,3,1,7,0,0,1,0,0,0,0,0,797945,849,5823970,883
137027,11,10,10010311,10100316,2020,2,14,2,2,5,2,0,1,1,0,0,0,0,0,810690,9509,5832009,971
137028,11,8,8010117,8100102,2020,2,23,4,2,6,4,2,1,0,1,0,0,0,1,800482,2271,5823565,576
137029,11,12,12224230,12400619,2020,2,16,6,3,2,2,0,0,1,0,1,0,0,0,786430,489,5837355,444
137030,11,10,10020413,10200418,2020,2,18,2,3,6,4,2,0,0,1,1,0,0,1,811294,3192,5831303,23
137031,11,6,6030503,6300527,2020,2,16,5,3,2,6,0,0,1,0,0,0,1,1,789979,7408,5817563,513
137032,11,5,5010208,5100210,2020,2,11,4,3,5,3,0,0,1,0,0,0,0,1,783711,593,5830379,735
137033,11,2,2010104,2100106,2020,2,19,3,3,3,6,2,1,1,0,0,0,0,0,798961,7729,5825589,948
137034,11,6,6020305,6200315,2020,2,7,4,3,5,2,0,1,1,0,0,0,0,1,795520,309,5817419,594
137035,11,4,4020313,4200311,2020,2,16,6,3,2,6,0,0,1,0,0,0,0,1,790539,3852,5826347,351
137036,11,1,1033102,1300733,2020,2,2,1,3,5,3,2,0,1,0,0,0,0,0,797803,2489,5831334,509
137037,11,5,5010314,5100316,2020,2,11,3,2,6,4,0,0,1,1,0,0,0,1,784835,8428,5829055,502
137038,11,4,4051549,4501146,2020,2,12,7,3,5,7,0,0,1,0,1,0,0,0,793295,6889,5823919,61
137039,11,11,11040925,11400927,2020,2,10,2,3,0,4,0,0,0,1,1,0,0,0,803955,7074,5826407,59
137040,11,10,10040931,10400938,2020,2,8,6,2,2,2,0,0,1,0,1,0,0,1,813135,8026,5828767,317
137041,11,9,9010301,9100304,2020,2,10,7,3,5,7,0,0,1,0,0,0,0,0,804649,489,5822133,988
137042,11,8,8010214,8100209,2020,2,19,4,3,5,3,2,0,1,0,0,0,0,1,801307,184,5822227,79
137043,11,7,7040402,7400822,2020,2,7,4,3,5,3,0,0,1,0,0,0,0,0,796835,6235,5820808,148
137044,11,4,4010103,4100102,2020,2,15,3,3,5,2,0,0,1,0,0,0,0,0,791187,2298,5829177,765
137045,11,11,11051331,11501340,2020,2,0,4,3,5,3,2,0,1,0,0,0,1,0,807549,7858,5824823,687
137046,11,5,5010314,5100316,2020,2,13,7,3,2,6,0,0,1,0,0,0,0,0,784080,1522,5829015,568
137047,11,3,3010102,3100103,2020,3,9,5,3,2,2,0,1,1,0,0,0,0,0,804000,8705,5840809,724
137048,11,6,6020409,6200421,2020,3,14,3,3,2,6,0,0,1,0,0,0,0,1,793478,236,5817690,294
137049,11,9,9020802,9200819,2020,3,16,5,3,5,2,0,0,1,0,0,0,0,0,810055,548,5819465,414
137050,11,3,3050919,3500932,2020,3,14,3,3,0,1,0,1,0,0,0,0,0,0,800998,6581,5832185,234
