,year,month,weekday,accident_category,accident_scenario,number_of_accidents,mean_distance_km,mean_location_density
3292,2021,2,3,2,car_only,2,11.663192052504694,5.0
3293,2021,2,3,2,ped_car,2,7.805199399140675,2.0
3294,2021,2,3,3,bike_car,8,7.21866202706635,14.125
3295,2021,2,3,3,bike_only,6,6.893049680400967,9.833333333333334
3296,2021,2,3,3,bike_ped,1,9.26082807668244,4.0
3297,2021,2,3,3,bike_ped_car,1,3.01205350662105,8.0
3298,2021,2,3,3,car_only,41,9.465416989262048,10.414634146341463
3299,2021,2,3,3,other,3,10.405603977100727,7.666666666666667
3300,2021,2,3,3,ped_car,5,8.44926308023488,18.0
3301,2021,2,3,3,ped_only,2,9.624027411233126,5.0
3302,2021,2,4,2,bike_car,1,9.03161747665308,11.0
3303,2021,2,4,2,bike_only,3,2.4965211073833786,18.333333333333332
3304,2021,2,4,2,car_only,2,9.72473939893459,22.0
3305,2021,2,4,2,other,1,10.5999620812726,5.0
3306,2021,2,4,2,ped_car,3,12.595649951472765,17.666666666666668
3307,2021,2,4,3,bike_car,8,6.120673687728831,16.5
3308,2021,2,4,3,bike_only,4,11.588779086708914,3.0
3309,2021,2,4,3,bike_ped,1,4.36021948832275,9.0
3310,2021,2,4,3,car_only,36,6.940544089761701,7.694444444444445
3311,2021,2,4,3,other,4,6.60674367100342,4.25
3312,2021,2,4,3,ped_car,9,8.284662148560015,12.0
3313,2021,2,4,3,ped_only,4,7.289292674847492,11.25
3314,2021,2,5,2,bike_car,2,13.28474104600779,5.0
3315,2021,2,5,2,car_only,4,9.745525314408427,11.0
3316,2021,2,5,2,ped_car,1,12.5017558219735,3.0
3317,2021,2,5,3,bike_car,15,6.981683129570644,11.066666666666666
3318,2021,2,5,3,bike_only,2,4.36788852943325,12.5
3319,2021,2,5,3,bike_ped,1,5.55858965546251,8.0
3320,2021,2,5,3,bike_ped_car,1,1.81587243815967,8.0
3321,2021,2,5,3,car_only,32,8.505289605509244,7.71875
3322,2021,2,5,3,other,1,1.94017337262057,3.0
3323,2021,2,5,3,ped_car,7,8.168012556694318,3.4285714285714284
3324,2021,2,5,3,ped_only,3,9.703391593732766,4.0
3325,2021,2,6,2,bike_car,1,15.958953772268,1.0
3326,2021,2,6,2,bike_only,1,1.83565303384909,6.0
3327,2021,2,6,2,ped_car,2,7.76528037219046,3.5
3328,2021,2,6,2,ped_only,1,13.2777122837183,10.0
3329,2021,2,6,3,bike_car,12,8.303763564428278,11.666666666666666
3330,2021,2,6,3,bike_only,1,1.65486570594878,3.0
3331,2021,2,6,3,bike_ped,1,3.79581259876442,4.0
3332,2021,2,6,3,car_only,26,7.807642407418313,9.346153846153847
3333,2021,2,6,3,other,3,9.700092851363873,5.333333333333333
3334,2021,2,6,3,ped_car,7,8.227578226969209,5.857142857142857
3335,2021,2,6,3,ped_only,1,8.67770136339698,2.0
3336,2021,2,7,2,car_only,5,7.7356213127114,3.0
3337,2021,2,7,2,ped_car,2,12.088986814733001,2.5
3338,2021,2,7,3,bike_car,6,7.264429104461249,8.5
3339,2021,2,7,3,bike_only,3,11.716721778518354,6.333333333333333
3340,2021,2,7,3,car_only,24,7.595623584666654,8.625
3341,2021,2,7,3,other,1,12.4156631996198,1.0
3342,2021,2,7,3,ped_car,4,8.722895202562416,1.0
3343,2021,3,1,2,car_only,4,7.430412723349318,6.0
3344,2021,3,1,2,ped_car,2,11.380199366540324,1.0
3345,2021,3,1,3,bike_car,4,4.626734593528168,10.75
3346,2021,3,1,3,bike_only,1,4.63162269700848,7.0
3347,2021,3,1,3,bike_ped,2,6.202024770231375,2.5
3348,2021,3,1,3,car_only,22,8.015500096458009,10.590909090909092
3349,2021,3,1,3,other,2,8.88940371121452,10.5
3350,2021,3,1,3,ped_car,3,10.451307909419862,3.3333333333333335
3351,2021,3,2,2,bike_car,6,6.494532656501055,9.833333333333334
3352,2021,3,2,2,bike_only,1,1.69693798096912,5.0
3353,2021,3,2,2,bike_ped,1,7.82387846774636,1.0
3354,2021,3,2,2,car_only,8,8.448364597891537,13.25
3355,2021,3,2,2,other,1,13.1887694494083,8.0
3356,2021,3,2,2,ped_car,4,8.009461093147996,17.0
3357,2021,3,2,2,ped_only,1,4.29620518727631,1.0
3358,2021,3,2,3,bike_car,27,8.106653525813972,6.222222222222222
3359,2021,3,2,3,bike_only,7,5.76387566566689,15.285714285714286
3360,2021,3,2,3,bike_ped,4,6.964757719545292,2.0
3361,2021,3,2,3,car_only,53,8.612135853089898,7.679245283018868
3362,2021,3,2,3,other,5,6.661839043600598,5.8
3363,2021,3,2,3,ped_car,12,9.72048529304954,7.666666666666667
3364,2021,3,3,2,bike_car,6,7.110317172849044,9.666666666666666
3365,2021,3,3,2,bike_only,3,7.82432506694236,7.666666666666667
3366,2021,3,3,2,car_only,11,6.363576239723585,3.3636363636363638
3367,2021,3,3,2,other,2,11.278211474014931,6.5
3368,2021,3,3,2,ped_car,6,9.575777697930492,11.666666666666666
3369,2021,3,3,3,bike_car,38,6.802832379115402,7.815789473684211
3370,2021,3,3,3,bike_only,11,6.866350324434009,16.363636363636363
3371,2021,3,3,3,bike_ped,3,6.8288327179555095,7.333333333333333
3372,2021,3,3,3,car_only,61,9.327252297136043,10.80327868852459
3373,2021,3,3,3,other,5,6.868294450415659,9.4
3374,2021,3,3,3,ped_car,8,7.16870422830819,7.125
3375,2021,3,3,3,ped_only,1,8.78107904006539,14.0
3376,2021,3,4,2,bike_car,9,4.96894775596401,14.666666666666666
3377,2021,3,4,2,bike_only,5,7.250617217954404,3.0
3378,2021,3,4,2,car_only,10,9.669020315501509,6.0
3379,2021,3,4,2,other,1,10.1784772338908,1.0
3380,2021,3,4,2,ped_car,6,9.48336955588313,7.5
3381,2021,3,4,2,ped_only,2,8.092582624907285,4.5
3382,2021,3,4,3,bike_car,53,7.28410159702241,9.79245283018868
3383,2021,3,4,3,bike_only,15,7.668686982955409,4.933333333333334
3384,2021,3,4,3,bike_ped,2,2.655435730987675,4.0
3385,2021,3,4,3,bike_ped_car,1,3.14036201276269,22.0
3386,2021,3,4,3,car_only,39,9.153638413192581,8.692307692307692
3387,2021,3,4,3,other,6,4.367230202380367,12.5
3388,2021,3,4,3,ped_car,8,8.275624283834729,3.25
3389,2021,3,4,3,ped_only,1,12.1415476117848,5.0
3390,2021,3,5,1,bike_only,1,6.15330676133425,7.0
3391,2021,3,5,2,bike_car,1,8.98327585607218,16.0
3392,2021,3,5,2,bike_ped,1,14.6800748365777,13.0
3393,2021,3,5,2,car_only,6,9.1525998328662,7.666666666666667
3394,2021,3,5,2,other,2,7.7219279746681355,7.5
3395,2021,3,5,2,ped_car,2,6.62630401722625,3.0
3396,2021,3,5,2,ped_only,4,7.384070604019556,15.25
3397,2021,3,5,3,bike_car,25,5.573301556368441,9.88
3398,2021,3,5,3,bike_only,7,5.321148352553627,19.428571428571427
3399,2021,3,5,3,car_only,49,9.70220333388164,9.0
3400,2021,3,5,3,other,3,7.98177213773702,3.0
3401,2021,3,5,3,ped_car,7,6.8800597958512375,9.714285714285714
3402,2021,3,5,3,ped_only,2,10.815134381380805,4.0
3403,2021,3,6,2,bike_car,4,6.968056524697159,9.75
3404,2021,3,6,2,bike_only,1,2.14942699318262,2.0
3405,2021,3,6,2,car_only,8,6.69753609338675,10.0
3406,2021,3,6,2,ped_car,4,13.2984286550156,3.75
3407,2021,3,6,3,bike_car,25,6.577674266229804,5.56
3408,2021,3,6,3,bike_only,9,5.728711183699177,7.777777777777778
3409,2021,3,6,3,bike_ped,3,7.427559485155567,2.3333333333333335
3410,2021,3,6,3,car_only,47,8.794409864234977,6.1063829787234045
3411,2021,3,6,3,other,3,5.40704706325178,17.333333333333332
3412,2021,3,6,3,ped_car,2,8.382362800721435,5.5
3413,2021,3,6,3,ped_only,4,8.952644845526613,1.75
3414,2021,3,7,2,bike_car,2,6.843994736465504,5.0
3415,2021,3,7,2,bike_only,3,5.558405331030532,3.6666666666666665
3416,2021,3,7,2,car_only,6,9.719202631559632,7.333333333333333
3417,2021,3,7,2,ped_car,2,11.166095292157795,4.5
3418,2021,3,7,3,bike_car,13,7.510338602656081,8.307692307692308
3419,2021,3,7,3,bike_only,2,3.130871981144705,6.0
3420,2021,3,7,3,car_only,27,7.7327510857779185,9.555555555555555
3421,2021,3,7,3,ped_car,6,7.0781774167090346,5.666666666666667
3422,2021,3,7,3,ped_only,1,12.9848617126985,1.0
3423,2021,4,1,2,bike_car,1,10.7540381005144,2.0
3424,2021,4,1,2,bike_only,2,9.718734324128265,2.0
3425,2021,4,1,2,car_only,5,12.798759064000093,6.6
3426,2021,4,1,2,other,1,13.0019212233835,3.0
3427,2021,4,1,2,ped_only,1,2.09113859574005,9.0
3428,2021,4,1,3,bike_car,14,6.8409394054501975,7.928571428571429
3429,2021,4,1,3,bike_only,4,13.238326189801002,2.0
3430,2021,4,1,3,car_only,22,7.065604332154087,11.090909090909092
3431,2021,4,1,3,other,3,6.661153041922804,3.6666666666666665
3432,2021,4,1,3,ped_car,3,5.972614307321344,16.333333333333332
3433,2021,4,1,3,ped_only,1,2.42263809132236,13.0
3434,2021,4,2,2,bike_car,1,2.54595361328079,16.0
3435,2021,4,2,2,bike_ped,2,5.097958255664684,6.5
3436,2021,4,2,2,car_only,4,8.352353602407693,6.75
3437,2021,4,2,3,bike_car,30,7.235698578115291,7.3
3438,2021,4,2,3,bike_only,21,6.2625215906833,10.238095238095237
3439,2021,4,2,3,car_only,37,8.728972929711912,6.918918918918919
3440,2021,4,2,3,other,3,8.93711596175794,7.666666666666667
3441,2021,4,2,3,ped_car,4,11.546459455173553,19.0
3442,2021,4,2,3,ped_only,1,10.2837270827053,4.0
3443,2021,4,3,1,ped_only,1,3.44057609638736,30.0
3444,2021,4,3,2,bike_car,3,4.912327345750446,12.333333333333334
3445,2021,4,3,2,bike_only,3,5.233592160971712,10.0
3446,2021,4,3,2,car_only,7,10.059543048062597,12.428571428571429
3447,2021,4,3,2,ped_car,4,8.400238132127003,7.25
3448,2021,4,3,2,ped_only,1,12.9121178556857,1.0
3449,2021,4,3,3,bike_car,30,6.857272989702423,8.433333333333334
3450,2021,4,3,3,bike_only,9,6.516288635612578,8.333333333333334
3451,2021,4,3,3,bike_ped,3,8.65258541642192,1.6666666666666667
3452,2021,4,3,3,car_only,71,7.712305282744128,8.619718309859154
3453,2021,4,3,3,other,5,7.63631318191875,2.6
3454,2021,4,3,3,ped_car,10,7.0237514397900895,5.3
3455,2021,4,4,2,bike_car,7,6.3593175845906185,6.0
3456,2021,4,4,2,bike_only,3,13.911484325813168,1.3333333333333333
3457,2021,4,4,2,car_only,13,10.422790403915972,5.3076923076923075
3458,2021,4,4,2,other,3,13.864249695017568,9.333333333333334
3459,2021,4,4,2,ped_car,1,6.07094583131739,39.0
3460,2021,4,4,2,ped_only,1,14.4293132723272,2.0
3461,2021,4,4,3,bike_car,32,8.072203097469389,9.96875
3462,2021,4,4,3,bike_only,12,4.922027194911486,12.666666666666666
3463,2021,4,4,3,bike_ped,2,3.689527642893975,2.5
3464,2021,4,4,3,car_only,39,8.646330408320118,8.076923076923077
3465,2021,4,4,3,other,5,8.157049594829365,12.4
3466,2021,4,4,3,ped_car,3,7.00708554166291,5.0
3467,2021,4,5,2,bike_car,5,6.310521552701782,4.2
3468,2021,4,5,2,car_only,8,8.183275831011432,6.375
3469,2021,4,5,2,other,3,13.872070881473851,6.333333333333333
3470,2021,4,5,2,ped_car,4,9.204606324140403,7.5
3471,2021,4,5,2,ped_only,2,12.151140855686306,3.0
3472,2021,4,5,3,bike_car,25,7.183542189174307,12.4
3473,2021,4,5,3,bike_only,7,5.1265192110687545,10.428571428571429
3474,2021,4,5,3,bike_ped,2,6.526302962985275,2.5
3475,2021,4,5,3,car_only,46,7.616503416711509,8.673913043478262
3476,2021,4,5,3,other,6,6.822787434750769,5.666666666666667
3477,2021,4,5,3,ped_car,6,9.208789171472294,4.5
3478,2021,4,5,3,ped_only,2,12.71573758265242,3.0
3479,2021,4,6,2,bike_car,4,11.0053834868757,9.5
3480,2021,4,6,2,bike_only,4,5.369741243837508,6.25
3481,2021,4,6,2,bike_ped,1,19.7473018294619,3.0
3482,2021,4,6,2,car_only,5,10.44910366820652,10.6
3483,2021,4,6,2,ped_car,3,8.845712315194646,1.3333333333333333
3484,2021,4,6,3,bike_car,30,7.090299042988673,8.7
3485,2021,4,6,3,bike_only,12,5.15630716921169,9.25
3486,2021,4,6,3,bike_ped,4,3.6435577682119225,9.0
3487,2021,4,6,3,car_only,47,7.130333594117911,8.063829787234043
3488,2021,4,6,3,other,2,10.79915934252467,2.0
3489,2021,4,6,3,ped_car,8,10.806296319371972,3.375
3490,2021,4,6,3,ped_only,3,8.143496572390044,4.0
3491,2021,4,7,2,bike_only,1,9.37646478373996,1.0
3492,2021,4,7,2,car_only,2,6.05544835776614,8.0
3493,2021,4,7,2,ped_car,2,10.02224680389324,4.5
3494,2021,4,7,3,bike_car,10,4.874365791089209,5.4
3495,2021,4,7,3,bike_only,3,10.020754636867883,3.6666666666666665
3496,2021,4,7,3,bike_ped,1,7.89080741304235,16.0
3497,2021,4,7,3,car_only,28,7.73983451467611,8.428571428571429
3498,2021,4,7,3,other,2,11.258704997764426,2.0
3499,2021,4,7,3,ped_car,4,9.980333383641145,13.25
3500,2021,5,1,2,bike_car,4,5.494747668670548,10.0
3501,2021,5,1,2,bike_only,3,10.995405301705134,6.333333333333333
3502,2021,5,1,2,bike_ped,1,1.61843525807119,5.0
3503,2021,5,1,2,car_only,8,7.688265440591814,8.75
3504,2021,5,1,2,other,1,15.8333988246913,2.0
3505,2021,5,1,2,ped_car,2,5.87875882478045,9.0
3506,2021,5,1,3,bike_car,28,7.1777223427340555,8.785714285714286
3507,2021,5,1,3,bike_only,7,9.8884514419199,8.571428571428571
3508,2021,5,1,3,car_only,34,8.605105890322193,7.411764705882353
3509,2021,5,1,3,other,3,8.541708755418114,28.0
3510,2021,5,1,3,ped_car,3,6.617493804449404,10.666666666666666
3511,2021,5,1,3,ped_only,1,2.25623981372797,10.0
3512,2021,5,2,1,other,1,10.4266896174027,1.0
3513,2021,5,2,2,bike_car,6,9.785899608683694,3.5
3514,2021,5,2,2,bike_only,6,10.825062498371757,4.166666666666667
3515,2021,5,2,2,car_only,10,7.84926394109416,6.8
3516,2021,5,2,2,other,3,12.315921976971694,2.0
3517,2021,5,2,2,ped_car,1,4.00644990374518,4.0
3518,2021,5,2,3,bike_car,43,7.114819380644555,8.30232558139535
3519,2021,5,2,3,bike_only,28,8.56211441832334,7.928571428571429
3520,2021,5,2,3,bike_ped,3,9.443557490655401,2.0
3521,2021,5,2,3,car_only,85,7.993864300305698,9.4
3522,2021,5,2,3,other,11,7.862261231783757,7.2727272727272725
3523,2021,5,2,3,ped_car,11,7.535770059003358,4.2727272727272725
3524,2021,5,2,3,ped_only,2,4.350133000575855,7.0
3525,2021,5,3,1,ped_only,1,13.3602975822643,6.0
3526,2021,5,3,2,bike_car,2,9.535381070601474,3.0
3527,2021,5,3,2,bike_only,1,7.57390409067803,21.0
3528,2021,5,3,2,car_only,8,11.76276346204263,10.625
3529,2021,5,3,2,other,2,15.453547277492,4.0
3530,2021,5,3,2,ped_car,1,14.6158909113703,3.0
3531,2021,5,3,3,bike_car,37,6.586040243244999,10.378378378378379
3532,2021,5,3,3,bike_only,11,4.096197933039962,8.363636363636363
3533,2021,5,3,3,bike_ped,3,7.951698946640877,4.666666666666667
3534,2021,5,3,3,bike_ped_car,1,4.3853747460441,9.0
3535,2021,5,3,3,car_only,70,8.10669293996874,6.485714285714286
3536,2021,5,3,3,other,8,7.245742476265402,4.625
3537,2021,5,3,3,ped_car,5,5.70450120561048,4.0
3538,2021,5,3,3,ped_only,1,3.99332935606199,13.0
3539,2021,5,4,2,bike_car,4,4.289834823330837,5.0
3540,2021,5,4,2,bike_only,1,17.3308574412075,1.0
3541,2021,5,4,2,car_only,4,5.7286411666396075,13.5
3542,2021,5,4,2,other,3,9.30077168772622,15.333333333333334
3543,2021,5,4,2,ped_car,3,8.185117320451765,3.6666666666666665
3544,2021,5,4,2,ped_only,1,13.2702000841324,7.0
3545,2021,5,4,3,bike_car,44,6.804221363256759,8.227272727272727
3546,2021,5,4,3,bike_only,6,7.739175586032793,16.0
3547,2021,5,4,3,bike_ped,3,9.880888207856179,3.0
3548,2021,5,4,3,car_only,59,8.23822772838657,8.016949152542374
3549,2021,5,4,3,other,9,7.644873991388163,7.444444444444445
3550,2021,5,4,3,ped_car,6,8.26962173008725,4.5
3551,2021,5,4,3,ped_only,1,3.38836565806547,3.0
3552,2021,5,5,1,bike_only,1,3.66577490924206,10.0
3553,2021,5,5,2,bike_car,3,5.406942352361367,13.666666666666666
3554,2021,5,5,2,bike_only,1,11.433322758275,9.0
3555,2021,5,5,2,car_only,5,8.236140021179235,9.4
3556,2021,5,5,2,other,1,9.91121738162686,3.0
3557,2021,5,5,2,ped_car,3,6.31615286871006,3.3333333333333335
3558,2021,5,5,2,ped_only,1,2.62988547608779,2.0
3559,2021,5,5,3,bike_car,28,6.294833726208202,8.214285714285714
3560,2021,5,5,3,bike_only,9,8.962771218605386,5.333333333333333
3561,2021,5,5,3,bike_ped,3,6.255145983412582,10.333333333333334
3562,2021,5,5,3,car_only,47,7.5350852385045775,9.0
3563,2021,5,5,3,other,4,5.761809325025273,3.0
3564,2021,5,5,3,ped_car,4,5.84844147098031,10.0
3565,2021,5,5,3,ped_only,3,6.838787371026057,2.0
3566,2021,5,6,1,bike_only,1,1.00617462059086,20.0
3567,2021,5,6,1,ped_car,1,16.1146681642818,1.0
3568,2021,5,6,1,ped_only,1,6.21060252641081,26.0
3569,2021,5,6,2,bike_car,6,11.977968142182492,10.833333333333334
3570,2021,5,6,2,bike_only,2,8.140389294363704,20.5
3571,2021,5,6,2,car_only,12,9.838293689361313,5.333333333333333
3572,2021,5,6,2,other,1,2.03975923776945,2.0
3573,2021,5,6,2,ped_car,3,8.438511903250236,5.333333333333333
3574,2021,5,6,2,ped_only,1,6.91421931476786,1.0
3575,2021,5,6,3,bike_car,43,6.471678006326407,7.209302325581396
3576,2021,5,6,3,bike_only,9,4.441974678500533,8.666666666666666
3577,2021,5,6,3,bike_ped,3,10.865680049388237,6.666666666666667
3578,2021,5,6,3,car_only,62,8.19267680438659,7.096774193548387
3579,2021,5,6,3,other,5,8.960832048863876,9.4
3580,2021,5,6,3,ped_car,13,8.73345560431653,6.615384615384615
3581,2021,5,7,1,car_only,1,7.29612980603311,1.0
3582,2021,5,7,2,bike_car,3,8.61284064891101,7.0
3583,2021,5,7,2,bike_only,1,1.88967229280552,3.0
3584,2021,5,7,2,bike_ped,1,5.9240628287374,1.0
3585,2021,5,7,2,car_only,5,6.834945618559653,14.0
3586,2021,5,7,2,other,2,5.932119216010291,3.5
3587,2021,5,7,2,ped_car,2,8.46312084245918,2.0
3588,2021,5,7,3,bike_car,32,7.242757154856433,7.09375
3589,2021,5,7,3,bike_only,10,8.016016527677083,5.1
3590,2021,5,7,3,bike_ped,3,7.696641907532793,5.0
3591,2021,5,7,3,car_only,49,7.864233726591911,8.979591836734693
3592,2021,5,7,3,other,1,5.17882594296872,1.0
3593,2021,5,7,3,ped_car,3,6.008808869177734,11.333333333333334
3594,2021,5,7,3,ped_only,2,11.09105691856052,3.5
3595,2021,6,1,2,bike_car,2,7.265916532835585,5.0
3596,2021,6,1,2,bike_only,3,10.507993816920903,3.0
3597,2021,6,1,2,bike_ped_car,1,5.21212804942166,18.0
3598,2021,6,1,2,car_only,6,13.85674582625048,5.333333333333333
3599,2021,6,1,2,other,1,4.15454010387753,12.0
3600,2021,6,1,3,bike_car,25,8.819579358956709,7.6
3601,2021,6,1,3,bike_only,9,7.867690756337749,6.111111111111111
3602,2021,6,1,3,bike_ped,1,6.32372084289988,1.0
3603,2021,6,1,3,car_only,27,7.962420406363606,8.0
3604,2021,6,1,3,other,5,7.236211231902236,12.6
3605,2021,6,1,3,ped_car,4,11.882145025371072,1.75
3606,2021,6,1,3,ped_only,2,5.25270877530866,5.0
3607,2021,6,2,1,bike_car,1,20.293071101226,1.0
3608,2021,6,2,2,bike_car,8,8.58203766650523,12.25
3609,2021,6,2,2,bike_only,3,8.898492229883955,3.3333333333333335
3610,2021,6,2,2,car_only,11,6.933838576384911,4.545454545454546
3611,2021,6,2,2,other,1,7.40309652738541,5.0
3612,2021,6,2,2,ped_car,2,8.194206542865414,16.5
3613,2021,6,2,3,bike_car,58,7.262925571612609,10.39655172413793
3614,2021,6,2,3,bike_only,26,6.904437740340585,7.8076923076923075
3615,2021,6,2,3,bike_ped,4,5.687170097499627,4.75
3616,2021,6,2,3,car_only,71,8.776449244795563,8.366197183098592
3617,2021,6,2,3,other,4,6.409636143251038,9.75
3618,2021,6,2,3,ped_car,11,7.9391724165045465,12.090909090909092
3619,2021,6,2,3,ped_only,6,5.975840324322346,8.0
3620,2021,6,3,2,bike_car,10,6.699337358672494,7.0
3621,2021,6,3,2,bike_only,9,5.3207558926659795,12.11111111111111
3622,2021,6,3,2,car_only,8,7.884649244013236,9.375
3623,2021,6,3,2,other,2,6.15012347571679,12.5
3624,2021,6,3,2,ped_car,2,11.757507712336114,7.5
3625,2021,6,3,3,bike_car,66,7.638703851533067,7.484848484848484
3626,2021,6,3,3,bike_only,24,5.79609200024413,8.333333333333334
3627,2021,6,3,3,bike_ped,4,7.626214681031028,9.5
3628,2021,6,3,3,car_only,77,8.582446661895561,9.012987012987013
3629,2021,6,3,3,other,10,6.800131698740873,5.8
3630,2021,6,3,3,ped_car,9,8.895882252225517,7.555555555555555
3631,2021,6,3,3,ped_only,3,9.015159428155124,4.666666666666667
3632,2021,6,4,2,bike_car,15,8.170164221594082,8.8
3633,2021,6,4,2,bike_only,5,6.75740393522762,10.4
3634,2021,6,4,2,car_only,17,7.211179327694793,11.764705882352942
3635,2021,6,4,2,other,1,9.73593574280288,7.0
3636,2021,6,4,2,ped_car,3,14.166852723260433,12.0
3637,2021,6,4,2,ped_only,1,7.60437985852141,8.0
3638,2021,6,4,3,bike_car,73,7.131472459001243,7.36986301369863
3639,2021,6,4,3,bike_only,26,6.628807748358254,7.923076923076923
3640,2021,6,4,3,bike_ped,5,5.988314744288916,4.4
3641,2021,6,4,3,car_only,91,8.458401061086214,8.076923076923077
3642,2021,6,4,3,other,8,9.633077620589058,3.875
3643,2021,6,4,3,ped_car,13,8.078799838229141,7.153846153846154
3644,2021,6,4,3,ped_only,7,7.235229779699033,9.857142857142858
3645,2021,6,5,2,bike_car,4,9.517652195465164,3.5
3646,2021,6,5,2,bike_only,10,7.109705841436534,8.3
3647,2021,6,5,2,car_only,7,7.561820651379653,4.857142857142857
3648,2021,6,5,2,other,4,10.20881550024915,12.0
3649,2021,6,5,2,ped_car,2,10.72387646319017,3.5
3650,2021,6,5,2,ped_only,1,11.7542584110606,1.0
3651,2021,6,5,3,bike_car,51,6.502866859941347,8.058823529411764
3652,2021,6,5,3,bike_only,28,6.748198898176604,7.357142857142857
3653,2021,6,5,3,bike_ped,2,16.63041566041985,2.5
3654,2021,6,5,3,bike_ped_car,1,4.12280421123783,8.0
3655,2021,6,5,3,car_only,71,8.602810642662176,7.098591549295775
3656,2021,6,5,3,other,10,7.3686988892502825,11.3
3657,2021,6,5,3,ped_car,8,8.628729577810548,5.5
3658,2021,6,5,3,ped_only,5,8.608407514026412,5.4
3659,2021,6,6,1,other,2,9.853122639417045,1.0
3660,2021,6,6,2,bike_car,8,9.967737505281553,5.0
3661,2021,6,6,2,bike_only,4,11.815121482825733,2.0
3662,2021,6,6,2,car_only,11,8.410076355479655,9.272727272727273
3663,2021,6,6,2,other,1,7.15032334527037,1.0
3664,2021,6,6,2,ped_car,3,10.387850315956378,1.3333333333333333
3665,2021,6,6,2,ped_only,2,10.717027654518635,11.0
3666,2021,6,6,3,bike_car,59,6.79332197522685,9.135593220338983
3667,2021,6,6,3,bike_only,12,7.550694355809163,6.666666666666667
3668,2021,6,6,3,bike_ped,3,9.050067748334692,9.333333333333334
3669,2021,6,6,3,car_only,68,8.023035002242104,8.308823529411764
3670,2021,6,6,3,other,11,8.03101064788205,7.181818181818182
3671,2021,6,6,3,ped_car,11,7.081396767716882,2.727272727272727
3672,2021,6,6,3,ped_only,6,5.936443951317802,5.333333333333333
3673,2021,6,7,2,bike_car,4,6.1187009027648,9.25
3674,2021,6,7,2,bike_only,2,16.045220524054102,8.0
3675,2021,6,7,2,car_only,10,6.985582035666782,9.8
3676,2021,6,7,2,other,2,16.389356341828048,5.0
3677,2021,6,7,3,bike_car,28,6.062731291283829,9.392857142857142
3678,2021,6,7,3,bike_only,13,4.249192431988198,12.076923076923077
3679,2021,6,7,3,bike_ped,3,6.057886088716404,5.333333333333333
3680,2021,6,7,3,car_only,44,7.913375217848045,7.909090909090909
3681,2021,6,7,3,other,10,6.606898196467613,11.2
3682,2021,6,7,3,ped_car,10,7.354337476605934,8.9
3683,2021,6,7,3,ped_only,2,5.254180491416425,14.0
3684,2021,7,1,2,bike_car,1,4.79026229838768,2.0
3685,2021,7,1,2,bike_only,4,6.786782802553076,5.25
3686,2021,7,1,2,bike_ped,1,4.17947210895177,2.0
3687,2021,7,1,2,car_only,9,7.349270962059865,15.0
3688,2021,7,1,2,other,1,5.18525548493741,3.0
3689,2021,7,1,2,ped_car,1,4.48222644306205,8.0
3690,2021,7,1,3,bike_car,10,7.82434610630772,9.4
3691,2021,7,1,3,bike_only,5,5.57362723005978,11.2
3692,2021,7,1,3,bike_ped,2,6.1408269729551055,2.5
3693,2021,7,1,3,car_only,28,7.935248299559928,10.714285714285714
3694,2021,7,1,3,other,8,7.540224430223219,11.625
3695,2021,7,1,3,ped_car,4,6.978122641309597,5.0
3696,2021,7,1,3,ped_only,3,4.753922581016643,5.0
3697,2021,7,2,2,bike_car,3,5.449119380683666,4.0
3698,2021,7,2,2,bike_only,5,2.707025147175716,36.4
3699,2021,7,2,2,car_only,16,10.943498954210757,8.9375
3700,2021,7,2,2,other,3,5.745349378526833,6.0
3701,2021,7,2,2,ped_car,3,4.6049438853136,13.666666666666666
3702,2021,7,2,2,ped_only,1,12.5096479232057,1.0
3703,2021,7,2,3,bike_car,33,7.695385483675767,10.454545454545455
3704,2021,7,2,3,bike_only,16,8.182536327033716,8.6875
3705,2021,7,2,3,car_only,50,9.845356355305407,7.56
3706,2021,7,2,3,other,6,7.9756211464390185,6.0
3707,2021,7,2,3,ped_car,4,8.630113559556943,5.25
3708,2021,7,2,3,ped_only,3,6.760602504770456,5.0
3709,2021,7,3,2,bike_car,6,7.853675500980837,7.666666666666667
3710,2021,7,3,2,bike_only,4,5.6209004738919575,27.25
3711,2021,7,3,2,bike_ped,1,5.65923466389695,3.0
3712,2021,7,3,2,car_only,8,7.406145413817105,6.25
3713,2021,7,3,2,other,2,8.50754027523581,5.5
3714,2021,7,3,2,ped_car,1,6.47602914213359,21.0
3715,2021,7,3,2,ped_only,1,7.56171655683856,21.0
3716,2021,7,3,3,bike_car,42,7.460008077724725,7.690476190476191
3717,2021,7,3,3,bike_only,16,4.505655887242209,11.25
3718,2021,7,3,3,bike_ped,3,4.692581906665233,13.333333333333334
3719,2021,7,3,3,car_only,57,7.710879266071863,10.192982456140351
3720,2021,7,3,3,other,6,8.688122574048514,3.1666666666666665
3721,2021,7,3,3,ped_car,6,8.355028966747062,7.833333333333333
3722,2021,7,3,3,ped_only,2,2.924467066566443,2.0
3723,2021,7,4,2,bike_car,4,7.802759239839757,4.5
3724,2021,7,4,2,bike_only,4,16.141957113745953,1.75
3725,2021,7,4,2,car_only,13,10.362889135584641,6.153846153846154
3726,2021,7,4,2,ped_car,2,6.323294080248515,10.5
